"arc_length","0"
0,1.22363e+23
8.5e-06,1.22358e+23
1.7e-05,1.22352e+23
2.55e-05,1.22347e+23
3.4e-05,1.22341e+23
4.25e-05,1.22335e+23
5.1e-05,1.2233e+23
5.95e-05,1.22324e+23
6.8e-05,1.22319e+23
7.65e-05,1.22313e+23
8.5e-05,1.22307e+23
9.35e-05,1.22301e+23
0.000102,1.22296e+23
0.0001105,1.2229e+23
0.000119,1.22284e+23
0.0001275,1.22278e+23
0.000136,1.22272e+23
0.0001445,1.22266e+23
0.000153,1.2226e+23
0.0001615,1.22255e+23
0.00017,1.22249e+23
0.0001785,1.22243e+23
0.000187,1.22237e+23
0.0001955,1.22231e+23
0.000204,1.22225e+23
0.0002125,1.22219e+23
0.000221,1.22213e+23
0.0002295,1.22206e+23
0.000238,1.222e+23
0.0002465,1.22194e+23
0.000255,1.22188e+23
0.0002635,1.22182e+23
0.000272,1.22176e+23
0.0002805,1.22169e+23
0.000289,1.22163e+23
0.0002975,1.22157e+23
0.000306,1.2215e+23
0.0003145,1.22144e+23
0.000323,1.22138e+23
0.0003315,1.22131e+23
0.00034,1.22125e+23
0.0003485,1.22119e+23
0.000357,1.22112e+23
0.0003655,1.22106e+23
0.000374,1.22099e+23
0.0003825,1.22093e+23
0.000391,1.22086e+23
0.0003995,1.22079e+23
0.000408,1.22073e+23
0.0004165,1.22066e+23
0.000425,1.22059e+23
0.0004335,1.22053e+23
0.000442,1.22046e+23
0.0004505,1.22039e+23
0.000459,1.22033e+23
0.0004675,1.22026e+23
0.000476,1.22019e+23
0.0004845,1.22012e+23
0.000493,1.22005e+23
0.0005015,1.21998e+23
0.00051,1.21991e+23
0.0005185,1.21984e+23
0.000527,1.21977e+23
0.0005355,1.2197e+23
0.000544,1.21963e+23
0.0005525,1.21956e+23
0.000561,1.21949e+23
0.0005695,1.21942e+23
0.000578,1.21935e+23
0.0005865,1.21928e+23
0.000595,1.2192e+23
0.0006035,1.21913e+23
0.000612,1.21906e+23
0.0006205,1.21899e+23
0.000629,1.21891e+23
0.0006375,1.21884e+23
0.000646,1.21877e+23
0.0006545,1.21869e+23
0.000663,1.21862e+23
0.0006715,1.21854e+23
0.00068,1.21847e+23
0.0006885,1.21839e+23
0.000697,1.21831e+23
0.0007055,1.21824e+23
0.000714,1.21816e+23
0.0007225,1.21809e+23
0.000731,1.21801e+23
0.0007395,1.21793e+23
0.000748,1.21785e+23
0.0007565,1.21777e+23
0.000765,1.2177e+23
0.0007735,1.21762e+23
0.000782,1.21754e+23
0.0007905,1.21746e+23
0.000799,1.21738e+23
0.0008075,1.2173e+23
0.000816,1.21722e+23
0.0008245,1.21714e+23
0.000833,1.21706e+23
0.0008415,1.21698e+23
0.00085,1.21689e+23
0.0008585,1.21681e+23
0.000867,1.21673e+23
0.0008755,1.21665e+23
0.000884,1.21656e+23
0.0008925,1.21648e+23
0.000901,1.21639e+23
0.0009095,1.21631e+23
0.000918,1.21623e+23
0.0009265,1.21614e+23
0.000935,1.21606e+23
0.0009435,1.21597e+23
0.000952,1.21588e+23
0.0009605,1.2158e+23
0.000969,1.21571e+23
0.0009775,1.21562e+23
0.000986,1.21553e+23
0.0009945,1.21545e+23
0.001003,1.21536e+23
0.0010115,1.21527e+23
0.00102,1.21518e+23
0.0010285,1.21509e+23
0.001037,1.215e+23
0.0010455,1.21491e+23
0.001054,1.21482e+23
0.0010625,1.21473e+23
0.001071,1.21464e+23
0.0010795,1.21454e+23
0.001088,1.21445e+23
0.0010965,1.21436e+23
0.001105,1.21426e+23
0.0011135,1.21417e+23
0.001122,1.21408e+23
0.0011305,1.21398e+23
0.001139,1.21389e+23
0.0011475,1.21379e+23
0.001156,1.21369e+23
0.0011645,1.2136e+23
0.001173,1.2135e+23
0.0011815,1.2134e+23
0.00119,1.21331e+23
0.0011985,1.21321e+23
0.001207,1.21311e+23
0.0012155,1.21301e+23
0.001224,1.21291e+23
0.0012325,1.21281e+23
0.001241,1.21271e+23
0.0012495,1.21261e+23
0.001258,1.21251e+23
0.0012665,1.21241e+23
0.001275,1.2123e+23
0.0012835,1.2122e+23
0.001292,1.2121e+23
0.0013005,1.21199e+23
0.001309,1.21189e+23
0.0013175,1.21178e+23
0.001326,1.21168e+23
0.0013345,1.21157e+23
0.001343,1.21147e+23
0.0013515,1.21136e+23
0.00136,1.21125e+23
0.0013685,1.21114e+23
0.001377,1.21103e+23
0.0013855,1.21093e+23
0.001394,1.21082e+23
0.0014025,1.21071e+23
0.001411,1.2106e+23
0.0014195,1.21048e+23
0.001428,1.21037e+23
0.0014365,1.21026e+23
0.001445,1.21015e+23
0.0014535,1.21003e+23
0.001462,1.20992e+23
0.0014705,1.20981e+23
0.001479,1.20969e+23
0.0014875,1.20958e+23
0.001496,1.20946e+23
0.0015045,1.20934e+23
0.001513,1.20923e+23
0.0015215,1.20911e+23
0.00153,1.20899e+23
0.0015385,1.20887e+23
0.001547,1.20875e+23
0.0015555,1.20863e+23
0.001564,1.20851e+23
0.0015725,1.20839e+23
0.001581,1.20827e+23
0.0015895,1.20814e+23
0.001598,1.20802e+23
0.0016065,1.2079e+23
0.001615,1.20777e+23
0.0016235,1.20765e+23
0.001632,1.20752e+23
0.0016405,1.20739e+23
0.001649,1.20727e+23
0.0016575,1.20714e+23
0.001666,1.20701e+23
0.0016745,1.20688e+23
0.001683,1.20675e+23
0.0016915,1.20662e+23
0.0017,1.20649e+23
0.0017085,1.20636e+23
0.001717,1.20623e+23
0.0017255,1.20609e+23
0.001734,1.20596e+23
