"arc_length","solute_mu","solute_c"
0.002148,2.89178e+18,3.90967e+18
0.002152,2.88553e+18,3.90122e+18
0.002156,2.87929e+18,3.89278e+18
0.00216,2.87304e+18,3.88433e+18
0.002164,2.8668e+18,3.87589e+18
0.002168,2.86055e+18,3.86744e+18
0.002172,2.85431e+18,3.859e+18
0.002176,2.84806e+18,3.85056e+18
0.00218,2.84181e+18,3.84211e+18
0.002184,2.83557e+18,3.83367e+18
0.002188,2.82932e+18,3.82522e+18
0.002192,2.82308e+18,3.81678e+18
0.002196,2.81683e+18,3.80833e+18
0.0022,2.81058e+18,3.79989e+18
0.002204,2.80434e+18,3.79145e+18
0.002208,2.79809e+18,3.783e+18
0.002212,2.79185e+18,3.77456e+18
0.002216,2.7856e+18,3.76611e+18
0.00222,2.77936e+18,3.75767e+18
0.002224,2.77311e+18,3.74923e+18
0.002228,2.76686e+18,3.74078e+18
0.002232,2.76062e+18,3.73234e+18
0.002236,2.75437e+18,3.72389e+18
0.00224,2.74813e+18,3.71545e+18
0.002244,2.74188e+18,3.707e+18
0.002248,2.73564e+18,3.69856e+18
0.002252,2.72939e+18,3.69012e+18
0.002256,2.72314e+18,3.68167e+18
0.00226,2.7169e+18,3.67323e+18
0.002264,2.71065e+18,3.66478e+18
0.002268,2.70441e+18,3.65634e+18
0.002272,2.69816e+18,3.6479e+18
0.002276,2.69192e+18,3.63945e+18
0.00228,2.68567e+18,3.63101e+18
0.002284,2.67942e+18,3.62256e+18
0.002288,2.67318e+18,3.61412e+18
0.002292,2.66693e+18,3.60567e+18
0.002296,2.66069e+18,3.59723e+18
0.0023,2.65444e+18,3.58879e+18
0.002304,2.6482e+18,3.58034e+18
0.002308,2.64195e+18,3.5719e+18
0.002312,2.6357e+18,3.56345e+18
0.002316,2.62946e+18,3.55501e+18
0.00232,2.62321e+18,3.54656e+18
0.002324,2.61697e+18,3.53812e+18
0.002328,2.61072e+18,3.52968e+18
0.002332,2.60448e+18,3.52123e+18
0.002336,2.59823e+18,3.51279e+18
0.00234,2.59198e+18,3.50434e+18
0.002344,2.58574e+18,3.4959e+18
0.002348,2.57949e+18,3.48746e+18
0.002352,2.57325e+18,3.47901e+18
0.002356,2.567e+18,3.47057e+18
0.00236,2.56076e+18,3.46212e+18
0.002364,2.55451e+18,3.45368e+18
0.002368,2.54826e+18,3.44523e+18
0.002372,2.54202e+18,3.43679e+18
0.002376,2.53577e+18,3.42835e+18
0.00238,2.52953e+18,3.4199e+18
0.002384,2.52328e+18,3.41146e+18
0.002388,2.51704e+18,3.40301e+18
0.002392,2.51079e+18,3.39457e+18
0.002396,2.50454e+18,3.38613e+18
0.0024,2.4983e+18,3.37768e+18
