"arc_length","solute_mu","solute_c"
0.0011815,1.19936e+23,1.19936e+23
0.00119,1.19912e+23,1.19912e+23
0.0011985,1.19889e+23,1.19889e+23
0.001207,1.19866e+23,1.19866e+23
0.0012155,1.19842e+23,1.19842e+23
0.001224,1.19818e+23,1.19818e+23
0.0012325,1.19795e+23,1.19795e+23
0.001241,1.19771e+23,1.19771e+23
0.0012495,1.19747e+23,1.19747e+23
0.001258,1.19723e+23,1.19723e+23
0.0012665,1.19699e+23,1.19699e+23
0.001275,1.19674e+23,1.19674e+23
0.0012835,1.1965e+23,1.1965e+23
0.001292,1.19625e+23,1.19625e+23
0.0013005,1.19601e+23,1.19601e+23
0.001309,1.19576e+23,1.19576e+23
0.0013175,1.19551e+23,1.19551e+23
0.001326,1.19526e+23,1.19526e+23
0.0013345,1.19501e+23,1.19501e+23
0.001343,1.19476e+23,1.19476e+23
0.0013515,1.1945e+23,1.1945e+23
0.00136,1.19425e+23,1.19425e+23
0.0013685,1.19399e+23,1.19399e+23
0.001377,1.19373e+23,1.19373e+23
0.0013855,1.19348e+23,1.19348e+23
0.001394,1.19322e+23,1.19322e+23
0.0014025,1.19295e+23,1.19295e+23
0.001411,1.19269e+23,1.19269e+23
0.0014195,1.19243e+23,1.19243e+23
0.001428,1.19216e+23,1.19216e+23
0.0014365,1.1919e+23,1.1919e+23
0.001445,1.19163e+23,1.19163e+23
0.0014535,1.19136e+23,1.19136e+23
0.001462,1.19109e+23,1.19109e+23
0.0014705,1.19082e+23,1.19082e+23
0.001479,1.19055e+23,1.19055e+23
0.0014875,1.19027e+23,1.19027e+23
0.001496,1.19e+23,1.19e+23
0.0015045,1.18972e+23,1.18972e+23
0.001513,1.18944e+23,1.18944e+23
0.0015215,1.18916e+23,1.18916e+23
0.00153,1.18888e+23,1.18888e+23
0.0015385,1.1886e+23,1.1886e+23
0.001547,1.18831e+23,1.18831e+23
0.0015555,1.18803e+23,1.18803e+23
0.001564,1.18774e+23,1.18774e+23
0.0015725,1.18745e+23,1.18745e+23
0.001581,1.18716e+23,1.18716e+23
0.0015895,1.18687e+23,1.18687e+23
0.001598,1.18658e+23,1.18658e+23
0.0016065,1.18629e+23,1.18629e+23
0.001615,1.18599e+23,1.18599e+23
0.0016235,1.18569e+23,1.18569e+23
0.001632,1.1854e+23,1.1854e+23
0.0016405,1.1851e+23,1.1851e+23
0.001649,1.18479e+23,1.18479e+23
0.0016575,1.18449e+23,1.18449e+23
0.001666,1.18419e+23,1.18419e+23
0.0016745,1.18388e+23,1.18388e+23
0.001683,1.18357e+23,1.18357e+23
0.0016915,1.18326e+23,1.18326e+23
0.0017,1.18295e+23,1.18295e+23
0.0017085,1.18264e+23,1.18264e+23
0.001717,1.18233e+23,1.18233e+23
0.0017255,1.18201e+23,1.18201e+23
0.001734,1.18169e+23,1.18169e+23
0.0017425,1.18137e+23,1.18137e+23
0.001751,1.18105e+23,1.18105e+23
0.0017595,1.18073e+23,1.18073e+23
0.001768,1.18041e+23,1.18041e+23
0.0017765,1.18008e+23,1.18008e+23
0.001785,1.17975e+23,1.17975e+23
0.0017935,1.17942e+23,1.17942e+23
0.001802,1.17909e+23,1.17909e+23
0.0018105,1.17876e+23,1.17876e+23
0.001819,1.17842e+23,1.17842e+23
0.0018275,1.17809e+23,1.17809e+23
0.001836,1.17775e+23,1.17775e+23
0.0018445,1.17741e+23,1.17741e+23
0.001853,1.17707e+23,1.17707e+23
0.0018615,1.17672e+23,1.17672e+23
0.00187,1.17638e+23,1.17638e+23
0.0018785,1.17603e+23,1.17603e+23
0.001887,1.17568e+23,1.17568e+23
0.0018955,1.17533e+23,1.17533e+23
0.001904,1.17498e+23,1.17498e+23
0.0019125,1.17462e+23,1.17462e+23
0.001921,1.17427e+23,1.17427e+23
0.0019295,1.17391e+23,1.17391e+23
0.001938,1.17355e+23,1.17355e+23
0.0019465,1.17318e+23,1.17318e+23
0.001955,1.17282e+23,1.17282e+23
0.0019635,1.17245e+23,1.17245e+23
0.001972,1.17208e+23,1.17208e+23
0.0019805,1.17171e+23,1.17171e+23
0.001989,1.17134e+23,1.17134e+23
0.0019975,1.17096e+23,1.17096e+23
0.002006,1.17059e+23,1.17059e+23
0.0020145,1.17021e+23,1.17021e+23
0.002023,1.16983e+23,1.16983e+23
0.0020315,1.16944e+23,1.16944e+23
0.00204,1.16906e+23,1.16906e+23
0.0020485,1.16867e+23,1.16867e+23
0.002057,1.16828e+23,1.16828e+23
0.0020655,1.16789e+23,1.16789e+23
0.002074,1.16749e+23,1.16749e+23
0.0020825,1.1671e+23,1.1671e+23
0.002091,1.1667e+23,1.1667e+23
0.0020995,1.1663e+23,1.1663e+23
0.002108,1.1659e+23,1.1659e+23
0.0021165,1.16549e+23,1.16549e+23
0.002125,1.16508e+23,1.16508e+23
0.0021335,1.16467e+23,1.16467e+23
0.002142,1.16426e+23,1.16426e+23
0.0021505,1.16384e+23,1.16384e+23
0.002159,1.16343e+23,1.16343e+23
0.0021675,1.16301e+23,1.16301e+23
0.002176,1.16259e+23,1.16259e+23
0.0021845,1.16216e+23,1.16216e+23
0.002193,1.16173e+23,1.16173e+23
0.0022015,1.16131e+23,1.16131e+23
0.00221,1.16087e+23,1.16087e+23
0.0022185,1.16044e+23,1.16044e+23
0.002227,1.16e+23,1.16e+23
0.0022355,1.15956e+23,1.15956e+23
0.002244,1.15912e+23,1.15912e+23
0.0022525,1.15868e+23,1.15868e+23
0.002261,1.15823e+23,1.15823e+23
0.0022695,1.15778e+23,1.15778e+23
0.002278,1.15733e+23,1.15733e+23
0.0022865,1.15687e+23,1.15687e+23
0.002295,1.15641e+23,1.15641e+23
0.0023035,1.15595e+23,1.15595e+23
0.002312,1.15549e+23,1.15549e+23
0.0023205,1.15502e+23,1.15502e+23
0.002329,1.15455e+23,1.15455e+23
0.0023375,1.15408e+23,1.15408e+23
0.002346,1.15361e+23,1.15361e+23
0.0023545,1.15313e+23,1.15313e+23
0.002363,1.15265e+23,1.15265e+23
0.0023715,1.15217e+23,1.15217e+23
0.00238,1.15168e+23,1.15168e+23
0.0023885,1.15119e+23,1.15119e+23
0.002397,1.1507e+23,1.1507e+23
0.0024055,1.1502e+23,1.1502e+23
0.002414,1.14971e+23,1.1497e+23
0.0024225,1.1492e+23,1.1492e+23
0.002431,1.1487e+23,1.1487e+23
0.0024395,1.14819e+23,1.14819e+23
0.002448,1.14768e+23,1.14768e+23
0.0024565,1.14717e+23,1.14717e+23
0.002465,1.14665e+23,1.14665e+23
0.0024735,1.14613e+23,1.14613e+23
0.002482,1.14561e+23,1.14561e+23
0.0024905,1.14508e+23,1.14508e+23
0.002499,1.14455e+23,1.14455e+23
0.0025075,1.14402e+23,1.14402e+23
0.002516,1.14348e+23,1.14348e+23
0.0025245,1.14294e+23,1.14294e+23
0.002533,1.1424e+23,1.1424e+23
0.0025415,1.14185e+23,1.14185e+23
0.00255,1.1413e+23,1.1413e+23
0.0025585,1.14075e+23,1.14075e+23
0.002567,1.14019e+23,1.14019e+23
0.0025755,1.13963e+23,1.13963e+23
0.002584,1.13907e+23,1.13907e+23
0.0025925,1.1385e+23,1.1385e+23
0.002601,1.13793e+23,1.13793e+23
0.0026095,1.13735e+23,1.13735e+23
0.002618,1.13678e+23,1.13678e+23
0.0026265,1.13619e+23,1.13619e+23
0.002635,1.13561e+23,1.13561e+23
0.0026435,1.13502e+23,1.13502e+23
0.002652,1.13442e+23,1.13442e+23
0.0026605,1.13383e+23,1.13383e+23
0.002669,1.13323e+23,1.13323e+23
0.0026775,1.13262e+23,1.13262e+23
0.002686,1.13201e+23,1.13201e+23
0.0026945,1.1314e+23,1.1314e+23
0.002703,1.13078e+23,1.13078e+23
0.0027115,1.13016e+23,1.13016e+23
0.00272,1.12953e+23,1.12953e+23
0.0027285,1.12891e+23,1.12891e+23
0.002737,1.12827e+23,1.12827e+23
0.0027455,1.12763e+23,1.12763e+23
0.002754,1.12699e+23,1.12699e+23
0.0027625,1.12635e+23,1.12635e+23
0.002771,1.1257e+23,1.1257e+23
0.0027795,1.12504e+23,1.12504e+23
0.002788,1.12438e+23,1.12438e+23
0.0027965,1.12372e+23,1.12372e+23
0.002805,1.12305e+23,1.12305e+23
0.0028135,1.12238e+23,1.12238e+23
0.002822,1.1217e+23,1.1217e+23
0.0028305,1.12102e+23,1.12102e+23
0.002839,1.12033e+23,1.12033e+23
0.0028475,1.11964e+23,1.11964e+23
0.002856,1.11895e+23,1.11895e+23
0.0028645,1.11825e+23,1.11825e+23
0.002873,1.11754e+23,1.11754e+23
0.0028815,1.11683e+23,1.11683e+23
0.00289,1.11612e+23,1.11612e+23
0.0028985,1.1154e+23,1.1154e+23
0.002907,1.11467e+23,1.11467e+23
0.0029155,1.11394e+23,1.11394e+23
0.002924,1.11321e+23,1.11321e+23
0.0029325,1.11247e+23,1.11247e+23
0.002941,1.11172e+23,1.11172e+23
0.0029495,1.11097e+23,1.11097e+23
0.002958,1.11022e+23,1.11022e+23
0.0029665,1.10946e+23,1.10946e+23
0.002975,1.10869e+23,1.10869e+23
0.0029835,1.10792e+23,1.10792e+23
0.002992,1.10715e+23,1.10715e+23
0.0030005,1.10636e+23,1.10636e+23
0.003009,1.10558e+23,1.10558e+23
0.0030175,1.10478e+23,1.10478e+23
0.003026,1.10398e+23,1.10398e+23
0.0030345,1.10318e+23,1.10318e+23
0.003043,1.10237e+23,1.10237e+23
0.0030515,1.10155e+23,1.10155e+23
0.00306,1.10073e+23,1.10073e+23
0.0030685,1.09991e+23,1.09991e+23
0.003077,1.09907e+23,1.09907e+23
0.0030855,1.09823e+23,1.09823e+23
0.003094,1.09739e+23,1.09739e+23
0.0031025,1.09654e+23,1.09654e+23
0.003111,1.09568e+23,1.09568e+23
0.0031195,1.09482e+23,1.09482e+23
0.003128,1.09395e+23,1.09395e+23
0.0031365,1.09307e+23,1.09307e+23
0.003145,1.09219e+23,1.09219e+23
0.0031535,1.0913e+23,1.0913e+23
0.003162,1.0904e+23,1.0904e+23
0.0031705,1.0895e+23,1.0895e+23
0.003179,1.08859e+23,1.08859e+23
0.0031875,1.08767e+23,1.08767e+23
0.003196,1.08675e+23,1.08675e+23
0.0032045,1.08582e+23,1.08582e+23
0.003213,1.08489e+23,1.08489e+23
0.0032215,1.08395e+23,1.08395e+23
0.00323,1.083e+23,1.083e+23
0.0032385,1.08204e+23,1.08204e+23
0.003247,1.08107e+23,1.08107e+23
0.0032555,1.0801e+23,1.0801e+23
0.003264,1.07912e+23,1.07912e+23
0.0032725,1.07814e+23,1.07814e+23
0.003281,1.07715e+23,1.07715e+23
0.0032895,1.07614e+23,1.07614e+23
0.003298,1.07514e+23,1.07514e+23
0.0033065,1.07412e+23,1.07412e+23
0.003315,1.0731e+23,1.0731e+23
0.0033235,1.07207e+23,1.07207e+23
0.003332,1.07103e+23,1.07103e+23
0.0033405,1.06998e+23,1.06998e+23
0.003349,1.06892e+23,1.06892e+23
0.0033575,1.06786e+23,1.06786e+23
0.003366,1.06679e+23,1.06679e+23
0.0033745,1.06571e+23,1.06571e+23
0.003383,1.06462e+23,1.06462e+23
0.0033915,1.06353e+23,1.06353e+23
0.0034,1.06242e+23,1.06242e+23
0.0034085,1.06131e+23,1.06131e+23
0.003417,1.06019e+23,1.06019e+23
0.0034255,1.05906e+23,1.05906e+23
0.003434,1.05792e+23,1.05792e+23
0.0034425,1.05677e+23,1.05677e+23
0.003451,1.05561e+23,1.05561e+23
0.0034595,1.05444e+23,1.05444e+23
0.003468,1.05327e+23,1.05327e+23
0.0034765,1.05208e+23,1.05208e+23
0.003485,1.05089e+23,1.05089e+23
0.0034935,1.04969e+23,1.04969e+23
0.003502,1.04847e+23,1.04847e+23
0.0035105,1.04725e+23,1.04725e+23
0.003519,1.04602e+23,1.04602e+23
0.0035275,1.04478e+23,1.04478e+23
0.003536,1.04352e+23,1.04352e+23
0.0035445,1.04226e+23,1.04226e+23
0.003553,1.04099e+23,1.04099e+23
0.0035615,1.03971e+23,1.03971e+23
0.00357,1.03841e+23,1.03841e+23
0.0035785,1.03711e+23,1.03711e+23
0.003587,1.0358e+23,1.0358e+23
0.0035955,1.03447e+23,1.03447e+23
0.003604,1.03314e+23,1.03314e+23
0.0036125,1.03179e+23,1.03179e+23
0.003621,1.03044e+23,1.03044e+23
0.0036295,1.02907e+23,1.02907e+23
0.003638,1.02769e+23,1.02769e+23
0.0036465,1.0263e+23,1.0263e+23
0.003655,1.0249e+23,1.0249e+23
0.0036635,1.02348e+23,1.02348e+23
0.003672,1.02206e+23,1.02206e+23
0.0036805,1.02062e+23,1.02062e+23
0.003689,1.01917e+23,1.01917e+23
0.0036975,1.01771e+23,1.01771e+23
0.003706,1.01624e+23,1.01624e+23
0.0037145,1.01476e+23,1.01476e+23
0.003723,1.01326e+23,1.01326e+23
0.0037315,1.01175e+23,1.01175e+23
0.00374,1.01023e+23,1.01023e+23
0.0037485,1.00869e+23,1.00869e+23
0.003757,1.00715e+23,1.00715e+23
0.0037655,1.00559e+23,1.00559e+23
0.003774,1.00401e+23,1.00401e+23
0.0037825,1.00243e+23,1.00243e+23
0.003791,1.00083e+23,1.00083e+23
0.0037995,9.99211e+22,9.99211e+22
0.003808,9.97584e+22,9.97584e+22
0.0038165,9.95943e+22,9.95943e+22
0.003825,9.94288e+22,9.94288e+22
0.0038335,9.92619e+22,9.92619e+22
0.003842,9.90935e+22,9.90935e+22
0.0038505,9.89238e+22,9.89238e+22
0.003859,9.87526e+22,9.87526e+22
0.0038675,9.85799e+22,9.85799e+22
0.003876,9.84057e+22,9.84057e+22
0.0038845,9.82301e+22,9.82301e+22
0.003893,9.80529e+22,9.80529e+22
0.0039015,9.78742e+22,9.78742e+22
0.00391,9.7694e+22,9.7694e+22
0.0039185,9.75122e+22,9.75122e+22
0.003927,9.73289e+22,9.73289e+22
0.0039355,9.71439e+22,9.71439e+22
0.003944,9.69574e+22,9.69574e+22
0.0039525,9.67692e+22,9.67692e+22
0.003961,9.65794e+22,9.65794e+22
0.0039695,9.63879e+22,9.63879e+22
0.003978,9.61948e+22,9.61948e+22
0.0039865,9.6e+22,9.6e+22
0.003995,9.58034e+22,9.58035e+22
0.0040035,9.56052e+22,9.56052e+22
0.004012,9.54052e+22,9.54052e+22
0.0040205,9.52035e+22,9.52035e+22
0.004029,9.49999e+22,9.49999e+22
0.0040375,9.47946e+22,9.47946e+22
0.004046,9.45875e+22,9.45875e+22
0.0040545,9.43785e+22,9.43785e+22
0.004063,9.41677e+22,9.41677e+22
0.0040715,9.3955e+22,9.3955e+22
0.00408,9.37404e+22,9.37404e+22
0.0040885,9.35239e+22,9.35239e+22
0.004097,9.33055e+22,9.33055e+22
0.0041055,9.30851e+22,9.30852e+22
0.004114,9.28628e+22,9.28628e+22
0.0041225,9.26385e+22,9.26385e+22
0.004131,9.24122e+22,9.24122e+22
0.0041395,9.21838e+22,9.21838e+22
0.004148,9.19534e+22,9.19534e+22
0.0041565,9.17209e+22,9.17209e+22
0.004165,9.14863e+22,9.14864e+22
0.0041735,9.12497e+22,9.12497e+22
0.004182,9.10108e+22,9.10109e+22
0.0041905,9.07699e+22,9.07699e+22
0.004199,9.05267e+22,9.05267e+22
0.0042075,9.02813e+22,9.02814e+22
0.004216,9.00337e+22,9.00338e+22
0.0042245,8.97839e+22,8.9784e+22
0.004233,8.95318e+22,8.95318e+22
0.0042415,8.92774e+22,8.92775e+22
0.00425,8.90207e+22,8.90208e+22
0.0042585,8.87617e+22,8.87617e+22
0.004267,8.85003e+22,8.85003e+22
0.0042755,8.82365e+22,8.82365e+22
0.004284,8.79703e+22,8.79703e+22
0.0042925,8.77016e+22,8.77016e+22
0.004301,8.74305e+22,8.74305e+22
0.0043095,8.71569e+22,8.71569e+22
0.004318,8.68807e+22,8.68808e+22
0.0043265,8.66021e+22,8.66021e+22
0.004335,8.63209e+22,8.63209e+22
0.0043435,8.6037e+22,8.60371e+22
0.004352,8.57506e+22,8.57506e+22
0.0043605,8.54615e+22,8.54615e+22
0.004369,8.51698e+22,8.51698e+22
0.0043775,8.48753e+22,8.48754e+22
0.004386,8.45781e+22,8.45782e+22
0.0043945,8.42782e+22,8.42782e+22
0.004403,8.39755e+22,8.39755e+22
0.0044115,8.36699e+22,8.367e+22
0.00442,8.33616e+22,8.33616e+22
0.0044285,8.30503e+22,8.30504e+22
0.004437,8.27362e+22,8.27363e+22
0.0044455,8.24192e+22,8.24192e+22
0.004454,8.20991e+22,8.20991e+22
0.0044625,8.17761e+22,8.17762e+22
0.004471,8.14501e+22,8.14501e+22
0.0044795,8.1121e+22,8.1121e+22
0.004488,8.07888e+22,8.07889e+22
0.0044965,8.04536e+22,8.04536e+22
0.004505,8.01152e+22,8.01152e+22
0.0045135,7.97735e+22,7.97736e+22
0.004522,7.94287e+22,7.94288e+22
0.0045305,7.90807e+22,7.90808e+22
0.004539,7.87294e+22,7.87294e+22
0.0045475,7.83748e+22,7.83748e+22
0.004556,7.80168e+22,7.80168e+22
0.0045645,7.76555e+22,7.76555e+22
0.004573,7.72907e+22,7.72907e+22
0.0045815,7.69225e+22,7.69225e+22
0.00459,7.65508e+22,7.65509e+22
0.0045985,7.61756e+22,7.61757e+22
0.004607,7.57969e+22,7.57969e+22
0.0046155,7.54146e+22,7.54146e+22
0.004624,7.50286e+22,7.50287e+22
0.0046325,7.4639e+22,7.4639e+22
0.004641,7.42457e+22,7.42458e+22
0.0046495,7.38486e+22,7.38487e+22
0.004658,7.34479e+22,7.34479e+22
0.0046665,7.30432e+22,7.30432e+22
0.004675,7.26347e+22,7.26348e+22
0.0046835,7.22224e+22,7.22224e+22
0.004692,7.18061e+22,7.18061e+22
0.0047005,7.13858e+22,7.13859e+22
0.004709,7.09615e+22,7.09616e+22
0.0047175,7.05332e+22,7.05333e+22
0.004726,7.01009e+22,7.01009e+22
0.0047345,6.96643e+22,6.96643e+22
0.004743,6.92236e+22,6.92237e+22
0.0047515,6.87787e+22,6.87788e+22
0.00476,6.83295e+22,6.83296e+22
0.0047685,6.78761e+22,6.78761e+22
0.004777,6.74182e+22,6.74183e+22
0.0047855,6.69561e+22,6.69561e+22
0.004794,6.64895e+22,6.64895e+22
0.0048025,6.60184e+22,6.60184e+22
0.004811,6.55428e+22,6.55428e+22
0.0048195,6.50626e+22,6.50627e+22
0.004828,6.45779e+22,6.45779e+22
0.0048365,6.40885e+22,6.40885e+22
0.004845,6.35944e+22,6.35944e+22
0.0048535,6.30956e+22,6.30956e+22
0.004862,6.25919e+22,6.2592e+22
0.0048705,6.20835e+22,6.20835e+22
0.004879,6.15702e+22,6.15702e+22
0.0048875,6.10519e+22,6.1052e+22
0.004896,6.05287e+22,6.05288e+22
0.0049045,6.00005e+22,6.00006e+22
0.004913,5.94672e+22,5.94673e+22
0.0049215,5.89289e+22,5.89289e+22
0.00493,5.83853e+22,5.83854e+22
0.0049385,5.78366e+22,5.78366e+22
0.004947,5.72826e+22,5.72827e+22
0.0049555,5.67233e+22,5.67234e+22
0.004964,5.61587e+22,5.61588e+22
0.0049725,5.55887e+22,5.55888e+22
0.004981,5.50133e+22,5.50133e+22
0.0049895,5.44324e+22,5.44325e+22
0.004998,5.3846e+22,5.3846e+22
0.0050065,5.3254e+22,5.32541e+22
0.005015,5.26564e+22,5.26564e+22
0.0050235,5.20531e+22,5.20532e+22
0.005032,5.14442e+22,5.14443e+22
0.0050405,5.08295e+22,5.08296e+22
0.005049,5.0209e+22,5.02091e+22
0.0050575,4.95828e+22,4.95829e+22
0.005066,4.89506e+22,4.89507e+22
0.0050745,4.83126e+22,4.83127e+22
0.005083,4.76686e+22,4.76687e+22
0.0050915,4.70187e+22,4.70188e+22
0.0051,4.63628e+22,4.63629e+22
0.0051085,4.57008e+22,4.57009e+22
0.005117,4.50328e+22,4.50329e+22
0.0051255,4.43587e+22,4.43588e+22
0.005134,4.36785e+22,4.36785e+22
0.0051425,4.29922e+22,4.29922e+22
0.005151,4.22996e+22,4.22997e+22
0.0051595,4.1601e+22,4.16011e+22
0.005168,4.08961e+22,4.08962e+22
0.0051765,4.01851e+22,4.01851e+22
0.005185,3.94679e+22,3.9468e+22
0.0051935,3.87445e+22,3.87445e+22
0.005202,3.80149e+22,3.8015e+22
0.0052105,3.72792e+22,3.72793e+22
0.005219,3.65373e+22,3.65374e+22
0.0052275,3.57893e+22,3.57894e+22
0.005236,3.50352e+22,3.50353e+22
0.0052445,3.42751e+22,3.42752e+22
0.005253,3.35091e+22,3.35092e+22
0.0052615,3.27371e+22,3.27372e+22
0.00527,3.19593e+22,3.19594e+22
0.0052785,3.11757e+22,3.11758e+22
0.005287,3.03865e+22,3.03866e+22
0.0052955,2.95919e+22,2.95919e+22
0.005304,2.87917e+22,2.87918e+22
0.0053125,2.79864e+22,2.79865e+22
0.005321,2.7176e+22,2.71761e+22
0.0053295,2.63608e+22,2.63609e+22
0.005338,2.5541e+22,2.5541e+22
0.0053465,2.47167e+22,2.47168e+22
0.005355,2.38884e+22,2.38885e+22
0.0053635,2.30564e+22,2.30564e+22
0.005372,2.22208e+22,2.22209e+22
0.0053805,2.13824e+22,2.13825e+22
0.005389,2.05414e+22,2.05414e+22
0.0053975,1.96983e+22,1.96984e+22
0.005406,1.88539e+22,1.8854e+22
0.0054145,1.80086e+22,1.80086e+22
0.005423,1.71632e+22,1.71633e+22
0.0054315,1.63185e+22,1.63186e+22
0.00544,1.54754e+22,1.54755e+22
0.0054485,1.4635e+22,1.46351e+22
0.005457,1.37983e+22,1.37984e+22
0.0054655,1.29667e+22,1.29667e+22
0.005474,1.21415e+22,1.21416e+22
0.0054825,1.13244e+22,1.13244e+22
0.005491,1.05171e+22,1.05172e+22
0.0054995,9.72164e+21,9.7217e+21
0.005508,8.94022e+21,8.94028e+21
