t(s),Flux surface 9: solute,Flux surface 10: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Total 5 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
159171.26520442584,4520604305155194.0,0.10557884556076941,6.195494111662921e+18,-42641334522.84623,-1573461750.0564167,6.271104803584633e+19,0.0,-2077814.7931836217,-24385.166948723087,-93938338871.53217,6.890654214750941e+19,-42643412337.63933,-95511825006.75554
177129.82846464714,4511531361403411.0,0.3845379093414814,6.265712842051674e+18,-35090109801.52972,-1907009040.9406757,6.728250742524197e+19,0.0,-1730144.8348288012,-29674.341879872314,-116264129693.39453,7.354822026729347e+19,-35091839946.364586,-118171168408.67722
195986.3198878795,4503312297351941.5,0.6544877622211863,6.331716975616325e+18,-4585147240.212368,-1652422212.7546895,7.190902696693846e+19,0.0,-273660.3311651739,-25933.02021377254,-105187568849.23767,7.824074394255463e+19,-4585420900.543538,-106840016995.01271
215785.6358822735,4495800497619298.0,0.7274913178433873,6.394159191896163e+18,57448502157.13567,-284597255.8238521,7.659970005150671e+19,0.0,2713381.044609935,-5003.874202315534,-28976825395.309723,8.299385924340333e+19,57451215538.1803,-29261427655.00779
236574.91767638718,4488882881668896.0,0.40220451325745704,6.453559521389243e+18,156761863838.11142,2801959679.266788,8.136269683581614e+19,0.0,7518994.697974691,42567.63118717097,149947214297.55124,8.781625635720534e+19,156769382832.80954,152749216544.44916
258403.66356020654,4482470560629780.0,-0.42674252860512973,6.510339220598838e+18,293811556794.5119,8189987499.124398,8.620547773727973e+19,0.0,14176795.566629855,125950.43263547393,469187936812.93427,9.271581695787885e+19,293825733590.0786,477378050262.49164
281323.8467382169,4476492503167381.5,-1.6496654732769367,6.564844541236835e+18,461283834664.3936,16286464561.170635,9.113495052647942e+19,0.0,22344264.137714386,251662.46572119507,957378622158.8723,9.769979506771686e+19,461306178928.5316,973665338382.5099
305390.03907512774,4470891123857671.5,-2.868014595740144,6.617363809343858e+18,641890401159.4476,27123043351.062775,9.61575878820412e+19,0.0,31193469.363312993,420467.07731384924,1622072488342.7168,1.0277495169138478e+20,641921594628.8112,1649195952160.858
330659.5410288841,4465619137308149.0,-3.424020137617208,6.668139953978854e+18,806731654223.077,40119543916.444595,1.0127951652896771e+20,0.0,39328739.6458197,623673.6380930213,2434948047389.738,1.0794765648294622e+20,806770982962.7239,2475068214979.8257
357192.51808032836,4460637268401905.5,-2.5719712338719045,6.717379864840598e+18,914540343981.1725,53827565852.09966,1.0650658548236265e+20,0.0,44746685.15809246,839100.9721243677,3315219798124.6353,1.1322396534720304e+20,914585090666.3302,3369048203077.7026
385052.1439843448,4455912555983944.0,0.21422929896572238,6.765261491920605e+18,912138675608.391,65680079284.33929,1.1184441860980479e+20,0.0,44855013.33836335,1027100.5401137323,4112705700409.961,1.1860968010172452e+20,912183530621.7291,4178386806794.8433
414304.75118356204,4451417077035457.0,4.862008725283451,6.811939307238644e+18,736466446176.4774,71783282613.15828,1.1729845521081306e+20,0.0,36567837.5143898,1127201.1021157256,4592688068546.3545,1.2411039451805137e+20,736503014013.992,4664472478360.616
445019.9887427401,4447126974342783.0,10.374243523499011,6.857548560005698e+18,318566323750.22833,66799313075.36113,1.2287398128836832e+20,0.0,16496635.611999173,1056131.9413171825,4425535288380.4375,1.2973152984837444e+20,318582820385.8405,4492335657587.73
477270.98817987717,4443021706321400.5,14.720740989903518,6.902208631312791e+18,-410058851737.9662,43982702641.72221,1.2857615346732722e+20,0.0,-18742502.932654135,708210.1650886876,3185045333850.0923,1.3547836209863886e+20,-410077594240.9,3229028744701.9795
511134.537588871,4439083461110493.5,15.108340386661755,6.946025708050646e+18,-1508281609325.9688,-4550337437.822034,1.3441001698598296e+20,0.0,-72083620.43426733,-40662.35382000953,360631772107.9203,1.4135604269403352e+20,-1508353692946.4043,356081394007.7442
546691.2644683146,4435296693322660.0,8.728196922290675,6.989094934087498e+18,-3012948685975.4683,-87223317417.65443,1.40380518793469e+20,0.0,-145406057.66767508,-1323865.116129544,-4610229637878.924,1.4736961372755719e+20,-3013094092033.138,-4697454279161.69
584025.8276917303,4431647753852438.0,-6.049637135768274,7.03150215294844e+18,-4922876276724.372,-211958179367.5654,1.4649251650878723e+20,0.0,-238751390.47622392,-3267983.863627618,-12281532669328.348,1.53524018661737e+20,-4923115028114.849,-12493494116679.795
623227.1190763168,4428124592276553.0,-28.24700939305055,7.073325328175934e+18,-7179046460591.909,-384565148330.24756,1.5275078383361078e+20,0.0,-349351689.5415852,-5967772.7819186635,-23101309039329.227,1.598241091617872e+20,-7179395812281.439,-23485880155432.234
664388.4750301327,4424716517816301.0,-53.0307800550618,7.114635714500212e+18,-9641169730099.406,-606435460185.8326,1.5916001294303222e+20,0.0,-470476048.26322895,-9450078.38419763,-37267674393056.62,1.662746486575326e+20,-9641640206147.67,-37874119303320.88
707607.8987816393,4421414008227449.0,-71.2361283417287,7.155498851849502e+18,-12061436280804.234,-871428304034.1973,1.6572481435033167e+20,0.0,-590134252.5456371,-13624930.126284072,-54529427711878.47,1.728803132021809e+20,-12062026415056.799,-55400869640842.836
752988.2937207213,4418208556234075.0,-70.31328815417326,7.195975456451595e+18,-14057360306721.088,-1161901126681.4214,1.724497146555507e+20,0.0,-689729162.5564355,-18222878.286094137,-73925233183280.1,1.796456901120033e+20,-14058050035883.62,-75087152532839.9
800637.7084067573,4415092541161933.5,-37.2314026332555,7.236122274299752e+18,-15087238051262.941,-1443950507466.8296,1.7933915233569256e+20,0.0,-742828383.5672873,-22719479.011973035,-93462157648021.03,1.865752746099912e+20,-15087980879646.52,-94906130874966.95
850669.5938270952,4412059111630113.0,36.500792673485115,7.275992926701403e+18,-14433951740104.832,-1662135336552.0837,1.8639747127300938e+20,0.0,-714334237.1097454,-26251008.44656842,-109746702984870.34,1.9367346419970952e+20,-14434666074341.951,-111408864572430.61
903203.07351845,4409102066927227.5,148.20255395843202,7.315638709768096e+18,-11205677853918.299,-1734274377685.8982,1.9362891116040523e+20,0.0,-560470120.2647662,-27530506.216439974,-117601620629226.86,2.0094454987017142e+20,-11206238324038.559,-119335922537419.14
958363.2271943726,4406215732877421.0,277.2113015631789,7.355109225619214e+18,-4365574658070.249,-1547381877029.7708,2.010375935932455e+20,0.0,-230174962.48284245,-24780678.207112286,-109732414994299.34,2.0839270281886358e+20,-4365804833032.737,-111279821652007.23
1016281.3885540912,4403394842433649.5,380.39882974964513,7.394452667781833e+18,7193056962068.558,-956476007220.254,2.0862750301967378e+20,0.0,331283750.2529159,-15710813.255460376,-76552207097730.17,2.1602195568745572e+20,7193388245818.806,-77508698815763.6
1077095.4579817958,4400634446733693.0,393.4660100454852,7.433715624721843e+18,24504163452127.297,211074169321.5076,2.164024631273456e+20,0.0,1175395906.5302474,2420331.662756768,-6337205889343.441,2.2383617875206678e+20,24505338848033.82,-6126129299690.268
1140950.2308808856,4397929888905377.5,241.8737465654865,7.472942463973169e+18,48290935124417.445,2141768007274.7292,2.243661115382409e+20,0.0,2338813524.628818,32594085.136082202,114028851854667.4,2.3183905400221296e+20,48293273937942.06,116170652456027.17
1207997.74242493,4395276859320382.0,-135.45430691654735,7.512174703452822e+18,78600693688431.25,5007420578624.405,2.325218778557726e+20,0.0,3825500955.662294,77589037.20050503,297357771776101.9,2.400340525592259e+20,78604519189386.95,302365269943763.75
1278397.6295461766,4392671512168638.5,-749.0516844048238,7.551451105748879e+18,114286199700239.42,8915262186176.322,2.4087297031605322e+20,0.0,5581299947.895542,139200669.81920356,553043781600053.9,2.4842442142180124e+20,114291781000187.5,561959182986900.4
1352317.5110234856,4390110569645963.0,-1512.7995217551022,7.590809227707472e+18,152331492621178.47,13830025254043.514,2.4942237262810717e+20,0.0,7460762322.50793,217015498.55630866,882033228638185.6,2.5701318185581498e+20,152338953383501.12,895863470907726.4
1429933.38657466,4387591303856949.5,-2200.7632524275514,7.630288526372721e+18,187069381924460.03,19463626645440.523,2.581728447466592e+20,0.0,9188483132.584967,306665738.09953266,1269481304677315.8,2.6580313327303328e+20,187078570407592.47,1288945237988495.0
1511430.055903393,4385111312010085.0,-2428.661656281163,7.669933879019789e+18,209412849957021.03,25134016688239.836,2.6712691248163484e+20,0.0,10320843267.389894,397582503.158043,1675042263126175.0,2.747968463606562e+20,209423170800288.22,1700176677396915.0
1597001.558698563,4382668113362975.5,-1691.3144584572658,7.709796858790093e+18,206362566251015.16,29607930948505.47,2.7628682798108053e+20,0.0,10220938202.147532,470471353.6864546,2021557540143738.2,2.839966248398725e+20,206372787189217.56,2051165941563598.2
1686851.6366334911,4380258773265026.5,507.47021919732634,7.749931213866395e+18,161242628743887.22,30965374961394.66,2.8565449447503282e+20,0.0,8068831034.794399,495097991.2993151,2184409767469350.2,2.9340442568890152e+20,161250697574922.06,2215375637528733.2
1781194.2184651657,4377879906229810.5,4402.871068041187,7.790381384641881e+18,54900761552573.2,26533125219069.96,2.9523137781146485e+20,0.0,2918959583.0534024,429128550.989765,1984590234035206.8,3.0302175919610744e+20,54903680512156.24,2011123788382827.2
1880253.9293884241,4375528331500203.5,9594.962222976661,7.831170489509327e+18,-133056688965314.94,12875849143112.473,3.050184619483576e+20,0.0,-6240129124.011297,217863179.3244581,1185108626987885.2,3.128496324378668e+20,-133062929094438.75,1197984693994177.0
1984266.6258578454,4373202176274522.5,14623.401892210535,7.872301050966083e+18,-424696643764657.3,-14262451015356.736,3.150163069169168e+20,0.0,-20506581399.674778,-206801930.38577294,-515709489092943.2,3.228886079678832e+20,-424717150346057.06,-529972146910230.9
2093479.9571507378,4370901557045705.0,16687.90385368359,7.913778671172185e+18,-844361308868109.9,-60054765607753.586,3.2522518577972176e+20,0.0,-41094596658.61523,-928015359.7554237,-3493662750020010.0,3.331389644508919e+20,-844402403464767.8,-3553718443643128.5
2208153.955008275,4368627793513937.5,11849.865844445045,7.955650476552485e+18,-1409876272688679.5,-130086468594285.03,3.356451181558444e+20,0.0,-68906984103.88486,-2036238817.385583,-8171059501945609.0,3.436007686323965e+20,-1409945179672782.5,-8301148006778699.0
2328561.6527586887,4366381157083927.0,-3938.8089941778962,7.99801147999343e+18,-2097980329283396.5,-227607000318138.84,3.462755274686672e+20,0.0,-102848959019.79512,-3586280777.1873055,-1.484521410967933e+16,3.5427353894866217e+20,-2098083178242418.8,-1.5072824696278284e+16
2454989.735396623,4364159411611294.5,-32848.31149878332,8.040925320581205e+18,-2774473618654887.5,-346459906334132.25,3.5711444292569484e+20,0.0,-136408180749.16805,-5485974883.076805,-2.322880491674833e+16,3.651553682462778e+20,-2774610026835639.0,-2.357527030905733e+16
2587739.2221664544,4361959919298833.0,-72330.23418175516,8.084348156074354e+18,-3071523988556023.0,-456467031263762.75,3.6815731848768913e+20,0.0,-151630372822.3759,-7264913237.001931,-3.1473227530287732e+16,3.7624166664376766e+20,-3071675618928849.5,-3.192970182646469e+16
2727126.183274777,4359782124861647.5,-111486.25430843832,8.128354892405284e+18,-1892604419163680.5,-454215954126430.8,3.793931847853966e+20,0.0,-94899013044.38849,-7297347378.614828,-3.2912153599226104e+16,3.875215396778041e+20,-1892699318176726.2,-3.3366376850699884e+16
2859875.6700446084,4357806674819013.5,-130061.71793922594,8.170072911131931e+18,3543725841976578.5,-72607635609157.81,3.8976145018569235e+20,0.0,169886916348.8575,-1368431950.2697666,-9939160584285496.0,3.979315230968247e+20,3543895728892929.5,-1.001176958832661e+16
2986303.752682543,4355971385864913.5,-112302.22793067565,8.211852620408383e+18,1.59407124352744e+16,1020860981335225.8,3.993102696248843e+20,0.0,775949158300.4703,15792965458.17073,5.989368103762522e+16,4.075221222452881e+20,1.5941488384432698e+16,6.0914557811925864e+16
3106711.4504329567,4354205306916817.5,-42625.682281112335,8.254524589243565e+18,3.303390010189925e+16,2862494196538069.5,4.080970998923797e+20,0.0,1615049067534.9885,44857583813.80937,1.8116851582026125e+17,4.163516244816179e+20,3.3035515150966764e+16,1.8403105487438314e+17
3221385.448290494,4352460480811214.5,101873.57035463848,8.297189153490812e+18,5.131646348275241e+16,5260779914343256.0,4.161871302071732e+20,0.0,2516599594279.774,82899441665.3508,3.4348149961722323e+17,4.2448431936066014e+20,5.131898008234665e+16,3.487423624310083e+17
3330598.779583386,4350726587476168.0,357823.7492117901,8.338778356199631e+18,6.9055234737286056e+16,8010788032504706.0,4.23641157948886e+20,0.0,3395042880157.824,126725931789.14993,5.3436496132045306e+17,4.319799363050881e+20,6.905862978016609e+16,5.4237587607888915e+17
3434611.4760528076,4349020296613515.0,763217.8074343108,8.378580246800136e+18,8.566299196303973e+16,1.0958444734025862e+16,4.305145113176126e+20,0.0,4220607697072.857,173904389522.6427,7.437437299180378e+17,4.388930915644111e+20,8.56672125707368e+16,7.547023485564522e+17
3533671.186976066,4347367339466079.5,1326952.594049085,8.416209304007117e+18,1.0101814087821723e+17,1.3998433576962008e+16,4.368582992201414e+20,0.0,4986493279563.369,222750003049.99283,9.642413831770291e+17,4.45274508524145e+20,1.0102312737149677e+17,9.78240039503993e+17
3628013.7688077404,4345790414997871.5,2003711.1422833782,8.451486996255856e+18,1.151081292249693e+17,1.7058590584200216e+16,4.427201331357648e+20,0.0,5691486844553.052,272093072885.60678,1.19045198693551e+18,4.5117162013201904e+20,1.1511382071181384e+17,1.207510849612783e+18
3717863.8467426687,4344304670597345.5,2692580.057045768,8.484368577982114e+18,1.2797781860933682e+17,2.0088560285571188e+16,4.481440475895673e+20,0.0,6337286038196.119,321106661683.0666,1.4183478978418053e+18,4.566284161675446e+20,1.2798415589537515e+17,1.4384367792340406e+18
3803435.3495378383,4342917622007676.5,3257696.113634039,8.514942381610081e+18,1.3986167661298558e+17,2.3060175886650196e+16,4.531696175573748e+20,0.0,6935168223647.101,369316467540.1194,1.6453956928743245e+18,4.616845599389773e+20,1.3986861178120914e+17,1.6684562380774449e+18
3884932.018866571,4341630886141437.0,3557778.7265877943,8.543277323484626e+18,1.5068152030319894e+17,2.5946554609969904e+16,4.5783366373217246e+20,0.0,7480826391346.445,416270821665.30035,1.869190897220331e+18,4.663769410556501e+20,1.506890011295903e+17,1.8951378681011226e+18
3962547.8944177455,4340441991823164.0,3471745.225060646,8.569590775146285e+18,1.607879337573244e+17,2.8742401041634324e+16,4.6216785925842574e+20,0.0,7991617344072.297,461862908883.7459,2.088829825261005e+18,4.7073745003357635e+20,1.6079592537466826e+17,2.1175726881655475e+18
4036467.7758950545,4339346098448959.5,2914459.742418825,8.593917325361707e+18,1.698872721549259e+17,3.1428631582484496e+16,4.662026181945193e+20,0.0,8452493817378.534,505770400875.2379,2.3025518097151183e+18,4.747965355198798e+20,1.6989572464874368e+17,2.333980947068004e+18
4106867.663016301,4338337065700411.5,1843044.512443104,8.616556428546921e+18,1.7859831246435338e+17,3.401616882359757e+16,4.699622875971671e+20,0.0,8894571033007.195,548150098987.1262,2.510682781057037e+18,4.785788440257088e+20,1.7860720703538592e+17,2.5446994980307364e+18
4173915.1745603452,4337408260083980.0,253937.23268607046,8.637491030533675e+18,1.8626585674885206e+17,3.648523302674672e+16,4.734723322869198e+20,0.0,9284360713753.98,588672904757.1053,2.711513364858366e+18,4.82109823317452e+20,1.8627514110956576e+17,2.747999186558015e+18
4244315.061681592,4336468936398885.0,-2100309.394365418,8.658840403135601e+18,1.943069947500813e+17,3.9090406056224824e+16,4.7708151387638484e+20,0.0,9693995991233.365,631514326855.5424,2.925701320488997e+18,4.857403542795175e+20,1.943166887460727e+17,2.9647923580595476e+18
4311362.573225636,4335606643476130.0,-4985820.261749041,8.678723962955977e+18,2.0180993494364525e+17,4.158150841208972e+16,4.8045202997226294e+20,0.0,10076820776684.477,672553737561.6819,3.132523312465442e+18,4.8913075393522054e+20,2.0182001176442186e+17,3.1741054934312673e+18
4381762.460346882,4334736346259273.5,-8705744.700526096,8.698833545411393e+18,2.0892427265760237e+17,4.418291407138478e+16,4.839227397696093e+20,0.0,10440418326300.438,715500409686.3429,3.3509738248877445e+18,4.9262157331502046e+20,2.0893471307592845e+17,3.39515745445954e+18
4448809.971890926,4333938568998666.0,-12821316.387427447,8.71757934243338e+18,2.161180641814748e+17,4.667159665429835e+16,4.871653339910933e+20,0.0,10808850314647.736,756652833590.1434,3.561809719776707e+18,4.958829133335315e+20,2.1612887303178906e+17,3.6084820730838415e+18
4512664.744790017,4333206058288373.0,-17187556.09790355,8.735066490792394e+18,2.2267133260404966e+17,4.904287725241773e+16,4.901997059688602e+20,0.0,11144950688602.994,795926727026.6859,3.764454682517453e+18,4.989347724596536e+20,2.2268247755473827e+17,3.8134983556966e+18
4579712.256334061,4332465938701344.5,-22142382.062340062,8.752754617540519e+18,2.2880601215435254e+17,5.151088820900892e+16,4.933309188089292e+20,0.0,11459979904066.895,836881162425.5966,3.97756923640889e+18,5.020836734264685e+20,2.288174721342565e+17,4.0290809614990694e+18
4643567.029233151,4331786404904162.0,-27067648.86942188,8.769238579851216e+18,2.350671617961427e+17,5.386403434674653e+16,4.962620387229092e+20,0.0,11782197820862.355,875986519207.9674,4.1823841373081103e+18,5.050312773027549e+20,2.3507894399396342e+17,4.236249047641383e+18
4704381.098660856,4331161295197859.0,-31820174.806288,8.784720135284523e+18,2.410436576026739e+17,5.610947748424324e+16,4.990088895660264e+20,0.0,12090236901424.777,913351136159.1832,4.379230316096651e+18,5.077936097013092e+20,2.4105574783957533e+17,4.43534070693203e+18
4768235.871559946,4330528179683747.5,-36711215.445263356,8.800461468311058e+18,2.4651440511881245e+17,5.844576007477515e+16,5.0184842635326705e+20,0.0,12372432539370.18,952294002035.9475,4.585951474662578e+18,5.106488878215764e+20,2.4652677755135155e+17,4.644398187031361e+18
4835283.38310399,4329887927584412.5,-41526322.39555114,8.816436744924393e+18,2.5214810651100646e+17,6.087986959310611e+16,5.047813838235867e+20,0.0,12663508419616.982,992935766669.764,4.803303158983051e+18,5.1359782056850725e+20,2.521607700194263e+17,4.864184021511934e+18
4899138.15600308,4329299451295016.0,-45636172.5374712,8.831451389384345e+18,2.5804511047056854e+17,6.320411223546001e+16,5.075294605771623e+20,0.0,12968886661764.447,1031790126150.976,5.012222433205882e+18,5.163609119665454e+20,2.5805807935723037e+17,5.075427577231469e+18
4959952.225430785,4328757431785059.5,-48955264.575715065,8.845505062806408e+18,2.632350122041759e+17,6.540903711267355e+16,5.10108891557139e+20,0.0,13237907409474.508,1068699599961.1499,5.211876394015465e+18,5.18954396619946e+20,2.6324825011158566e+17,5.277286499827732e+18
5023806.998329875,4328207660341653.5,-51586886.33105435,8.859793847239909e+18,2.680766190657517e+17,6.7698255490460376e+16,5.1277855745936766e+20,0.0,13489007921466.16,1107082558762.8066,5.421002623495389e+18,5.2163835130660736e+20,2.6809010807367283e+17,5.488701986068412e+18
5090854.509873919,4327650739800860.5,-53189098.946121015,8.874360320303525e+18,2.733434000161678e+17,7.0087570290149336e+16,5.155385077776266e+20,0.0,13762733421762.494,1147202298558.3345,5.64101288545375e+18,5.2441286809793017e+20,2.7335716274958963e+17,5.711101602946201e+18
5154709.2827730095,4327137950557248.5,-53484892.114507094,8.888049623045087e+18,2.7873423131838326e+17,7.236541523124203e+16,5.181274965883311e+20,0.0,14043530215256.299,1185493039852.534,5.852043769702706e+18,5.2701554621137564e+20,2.7874827484859843e+17,5.924410370426976e+18
5221756.794317054,4326618017906224.0,-52243302.142333575,8.902126874950355e+18,2.838105766232394e+17,7.473972995733613e+16,5.20806300859163e+20,0.0,14308120880544.322,1225463319643.6294,6.073753248974218e+18,5.2970842773411385e+20,2.8382488474412035e+17,6.14849420439487e+18
5292156.6814383,4326091441037836.5,-49013714.227836914,8.916485423646191e+18,2.8864985291324026e+17,7.720222267471214e+16,5.2357768085091956e+20,0.0,14560486719892.406,1266986258151.6155,6.305761681155443e+18,5.3249416627456724e+20,2.886644133999602e+17,6.382965170816428e+18
5366076.562915608,4325558747140403.0,-43288597.9315746,8.931146204427728e+18,2.9404204960562e+17,7.977365273994622e+16,5.264412900683669e+20,0.0,14842414910144.326,1310407517556.5698,6.549911897025849e+18,5.353724362727922e+20,2.940568920205295e+17,6.629686860173316e+18
5436476.4500368545,4325068775859688.0,-35568347.00854345,8.944847056776389e+18,2.993874999380197e+17,8.221926355640165e+16,5.291270690701413e+20,0.0,15122498518595.4,1351752898214.6045,6.783617739547226e+18,5.380719161269182e+20,2.9940262243653843e+17,6.865838354856532e+18
5510396.331514163,4324572483575066.0,-24815226.33560271,8.95887726046654e+18,3.043211740819892e+17,8.476027946821928e+16,5.319056759492823e+20,0.0,15381087488582.42,1394777783051.367,7.028495958710952e+18,5.4086455320974734e+20,3.043365551694784e+17,7.113257632956963e+18
5588012.207065337,4324070424004900.0,-10477708.248574339,8.973279755893359e+18,3.0917349594764243e+17,8.739458165143768e+16,5.347790215502016e+20,0.0,15635607465010.549,1439455407200.1423,7.284642087357548e+18,5.437523013060924e+20,3.09189131555107e+17,7.372038108464402e+18
5669508.876394071,4323563028313258.0,8015546.9238497885,8.988057737854024e+18,3.147313396464928e+17,9.014881814168746e+16,5.3774627227710017e+20,0.0,15928063048855.832,1486229938888.6567,7.55442700911374e+18,5.467343300149497e+20,3.147472677095416e+17,7.644577313485369e+18
5747124.751945245,4323096574693161.5,28767730.017804544,9.001778480797881e+18,3.200487608529195e+17,9.276311202929997e+16,5.405288119233355e+20,0.0,16208404645069.453,1530682708769.143,7.812238506801801e+18,5.495305904041341e+20,3.200649692575639e+17,7.905003149513806e+18
5828621.421273978,4322624351509625.0,53995812.13681259,9.015711923102948e+18,3.2482060217354995e+17,9.547048423716672e+16,5.4340736069986805e+20,0.0,16459936341128.803,1576794823743.0547,8.081656625084509e+18,5.524230726229673e+20,3.248370621098913e+17,8.177128686116492e+18
5906237.296825153,4322189892341800.0,81074603.85005698,9.028821508775861e+18,3.2920970218679123e+17,9.801731845684342e+16,5.461100499865451e+20,0.0,16691515045232.598,1620238096753.7507,8.337190906419325e+18,5.551388714953169e+20,3.292263937018368e+17,8.435209845114267e+18
5987733.966153886,4321749626720653.5,112728872.37893419,9.042429888256551e+18,3.3437256031225894e+17,1.0068324235900138e+17,5.4890369540209626e+20,0.0,16964889511753.47,1665765916814.1887,8.606393993880744e+18,5.579461252903497e+20,3.343895252017706e+17,8.707078902005666e+18
6065349.841705061,4321343682922538.0,145633278.55508348,9.055085843616609e+18,3.393994836921773e+17,1.03218026711401e+17,5.515256691951464e+20,0.0,17231645000224.674,1709099938039.0793,8.863840215678782e+18,5.6058075503876335e+20,3.394167153371769e+17,8.967059951490113e+18
6146846.511033794,4320931259171743.0,182996301.42512843,9.067789696469773e+18,3.438229469655868e+17,1.0584445450490554e+17,5.542411007979271e+20,0.0,17466245839367.443,1754070544251.2256,9.132857939936565e+18,5.633088904943987e+20,3.438404132114262e+17,9.238704148512029e+18
6224462.386584968,4320550693105380.5,220898561.8662264,9.079618373468231e+18,3.476208527802427e+17,1.0830710046930421e+17,5.56794145331366e+20,0.0,17667627429808.477,1796302704400.8628,9.387249654926287e+18,5.6587376370483325e+20,3.476385204076731e+17,9.495558551698313e+18
6298382.268062277,4320199133420357.0,258857077.9997273,9.090960071851044e+18,3.5160031692686656e+17,1.1063597624586074e+17,5.591939772035375e+20,0.0,17879246923200.293,1836285971073.096,9.62931690453271e+18,5.682849372753861e+20,3.516181961737895e+17,9.739954717064554e+18
6375998.143613451,4319841322082864.5,300451546.77824354,9.102840444964542e+18,3.563940383164912e+17,1.130851145818012e+17,5.616779852525767e+20,0.0,18135148743500.66,1878368099291.1292,9.88502933597123e+18,5.70780825697536e+20,3.564121734652344e+17,9.998116328921127e+18
6457494.8129421845,4319476955820447.0,345658975.62797576,9.11486445199783e+18,3.610452953812048e+17,1.156439791850909e+17,5.64250597549232e+20,0.0,18383645917576.418,1922385364197.7065,1.0153854652899895e+19,5.7336546200123166e+20,3.610636790271222e+17,1.0269500554470353e+19
6543066.315737355,4319106056807552.0,394348959.2350902,9.126819942380082e+18,3.650417732589363e+17,1.1828748743882557e+17,5.669168207175466e+20,0.0,18596880379994.977,1967932682707.0935,1.0434034752919296e+19,5.760436406599301e+20,3.650603701393161e+17,1.055232420829081e+19
6632916.393672283,4318729535346260.0,446220090.367113,9.139006120821462e+18,3.688677950851307e+17,1.2101311666467677e+17,5.696783676602116e+20,0.0,18801009528369.945,2014975065034.4673,1.0725609967805827e+19,5.7881737378103676e+20,3.6888659609465824e+17,1.0846625099445563e+19
6718487.896467453,4318382661360899.5,495740906.0370243,9.150853053769972e+18,3.7313455086531424e+17,1.2359404093112514e+17,5.722710624601362e+20,0.0,19029638176351.035,2059568602875.2383,1.1003369319163595e+19,5.8142191551390305e+20,3.731535805034903e+17,1.1126965419663313e+19
