"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66104e+23
1.7e-05,1.66389e+23
2.55e-05,1.66677e+23
3.4e-05,1.66967e+23
4.25e-05,1.6726e+23
5.1e-05,1.67556e+23
5.95e-05,1.67855e+23
6.8e-05,1.68157e+23
7.65e-05,1.68461e+23
8.5e-05,1.68769e+23
9.35e-05,1.69079e+23
0.000102,1.69392e+23
0.0001105,1.69708e+23
0.000119,1.70028e+23
0.0001275,1.7035e+23
0.000136,1.70676e+23
0.0001445,1.71004e+23
0.000153,1.71336e+23
0.0001615,1.71671e+23
0.00017,1.72009e+23
0.0001785,1.72351e+23
0.000187,1.72695e+23
0.0001955,1.73043e+23
0.000204,1.73395e+23
0.0002125,1.7375e+23
0.000221,1.74108e+23
0.0002295,1.7447e+23
0.000238,1.74835e+23
0.0002465,1.75204e+23
0.000255,1.75577e+23
0.0002635,1.75953e+23
0.000272,1.76333e+23
0.0002805,1.76716e+23
0.000289,1.77103e+23
0.0002975,1.77495e+23
0.000306,1.77889e+23
0.0003145,1.78288e+23
0.000323,1.78691e+23
0.0003315,1.79098e+23
0.00034,1.79508e+23
0.0003485,1.79923e+23
0.000357,1.80342e+23
0.0003655,1.80765e+23
0.000374,1.81192e+23
0.0003825,1.81623e+23
0.000391,1.82059e+23
0.0003995,1.82499e+23
0.000408,1.82943e+23
0.0004165,1.83392e+23
0.000425,1.83845e+23
0.0004335,1.84303e+23
0.000442,1.84765e+23
0.0004505,1.85232e+23
0.000459,1.85704e+23
0.0004675,1.8618e+23
0.000476,1.86662e+23
0.0004845,1.87147e+23
0.000493,1.87638e+23
0.0005015,1.88134e+23
0.00051,1.88635e+23
0.0005185,1.89141e+23
0.000527,1.89651e+23
0.0005355,1.90168e+23
0.000544,1.90689e+23
0.0005525,1.91215e+23
0.000561,1.91747e+23
0.0005695,1.92285e+23
0.000578,1.92827e+23
0.0005865,1.93376e+23
0.000595,1.93929e+23
0.0006035,1.94489e+23
0.000612,1.95054e+23
0.0006205,1.95625e+23
0.000629,1.96202e+23
0.0006375,1.96785e+23
0.000646,1.97373e+23
0.0006545,1.97968e+23
0.000663,1.98569e+23
0.0006715,1.99176e+23
0.00068,1.99789e+23
0.0006885,2.00409e+23
0.000697,2.01035e+23
0.0007055,2.01667e+23
0.000714,2.02306e+23
0.0007225,2.02952e+23
0.000731,2.03604e+23
0.0007395,2.04263e+23
0.000748,2.04929e+23
0.0007565,2.05601e+23
0.000765,2.06281e+23
0.0007735,2.06968e+23
0.000782,2.07662e+23
0.0007905,2.08364e+23
0.000799,2.09072e+23
0.0008075,2.09788e+23
0.000816,2.10512e+23
0.0008245,2.11243e+23
0.000833,2.11982e+23
0.0008415,2.12728e+23
0.00085,2.13483e+23
0.0008585,2.14245e+23
0.000867,2.15016e+23
0.0008755,2.15794e+23
0.000884,2.16581e+23
0.0008925,2.17376e+23
0.000901,2.1818e+23
0.0009095,2.18992e+23
0.000918,2.19813e+23
0.0009265,2.20642e+23
0.000935,2.21481e+23
0.0009435,2.22328e+23
0.000952,2.23184e+23
0.0009605,2.2405e+23
0.000969,2.24924e+23
0.0009775,2.25808e+23
0.000986,2.26702e+23
0.0009945,2.27605e+23
0.001003,2.28518e+23
0.0010115,2.29441e+23
0.00102,2.30373e+23
0.0010285,2.31316e+23
0.001037,2.32269e+23
0.0010455,2.33232e+23
0.001054,2.34206e+23
0.0010625,2.3519e+23
0.001071,2.36185e+23
0.0010795,2.3719e+23
0.001088,2.38207e+23
0.0010965,2.39235e+23
0.001105,2.40274e+23
0.0011135,2.41324e+23
0.001122,2.42385e+23
0.0011305,2.43459e+23
0.001139,2.44544e+23
0.0011475,2.45641e+23
0.001156,2.4675e+23
0.0011645,2.47871e+23
0.001173,2.49004e+23
0.0011815,2.5015e+23
0.00119,2.51309e+23
0.0011985,2.5248e+23
0.001207,2.53665e+23
0.0012155,2.54862e+23
0.001224,2.56073e+23
0.0012325,2.57297e+23
0.001241,2.58535e+23
0.0012495,2.59786e+23
0.001258,2.61052e+23
0.0012665,2.62331e+23
0.001275,2.63625e+23
0.0012835,2.64933e+23
0.001292,2.66256e+23
0.0013005,2.67594e+23
0.001309,2.68947e+23
0.0013175,2.70315e+23
0.001326,2.71698e+23
0.0013345,2.73097e+23
0.001343,2.74511e+23
0.0013515,2.75942e+23
0.00136,2.77389e+23
0.0013685,2.78852e+23
0.001377,2.80331e+23
0.0013855,2.81828e+23
0.001394,2.83341e+23
0.0014025,2.84871e+23
0.001411,2.86419e+23
0.0014195,2.87985e+23
0.001428,2.89568e+23
0.0014365,2.9117e+23
0.001445,2.92789e+23
0.0014535,2.94428e+23
0.001462,2.96085e+23
0.0014705,2.97761e+23
0.001479,2.99456e+23
0.0014875,3.0117e+23
0.001496,3.02905e+23
0.0015045,3.04659e+23
0.001513,3.06434e+23
0.0015215,3.08229e+23
0.00153,3.10045e+23
0.0015385,3.11881e+23
0.001547,3.13739e+23
0.0015555,3.15619e+23
0.001564,3.1752e+23
0.0015725,3.19444e+23
0.001581,3.2139e+23
0.0015895,3.23358e+23
0.001598,3.2535e+23
0.0016065,3.27364e+23
0.001615,3.29403e+23
0.0016235,3.31465e+23
0.001632,3.33551e+23
0.0016405,3.35662e+23
0.001649,3.37797e+23
0.0016575,3.39958e+23
0.001666,3.42144e+23
0.0016745,3.44356e+23
0.001683,3.46593e+23
0.0016915,3.48858e+23
0.0017,3.51149e+23
0.0017085,3.53467e+23
0.001717,3.55812e+23
0.0017255,3.58185e+23
0.001734,3.60587e+23
0.0017425,3.63017e+23
0.001751,3.65476e+23
0.0017595,3.67964e+23
0.001768,3.70482e+23
0.0017765,3.7303e+23
0.001785,3.75608e+23
0.0017935,3.78218e+23
0.001802,3.80858e+23
0.0018105,3.8353e+23
0.001819,3.86234e+23
0.0018275,3.88971e+23
0.001836,3.9174e+23
0.0018445,3.94543e+23
0.001853,3.9738e+23
0.0018615,4.00251e+23
0.00187,4.03156e+23
0.0018785,4.06097e+23
0.001887,4.09073e+23
0.0018955,4.12085e+23
0.001904,4.15134e+23
0.0019125,4.1822e+23
