"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66148e+23
1.7e-05,1.66477e+23
2.55e-05,1.66809e+23
3.4e-05,1.67143e+23
4.25e-05,1.67481e+23
5.1e-05,1.67823e+23
5.95e-05,1.68167e+23
6.8e-05,1.68514e+23
7.65e-05,1.68865e+23
8.5e-05,1.69219e+23
9.35e-05,1.69577e+23
0.000102,1.69937e+23
0.0001105,1.70301e+23
0.000119,1.70669e+23
0.0001275,1.7104e+23
0.000136,1.71414e+23
0.0001445,1.71792e+23
0.000153,1.72174e+23
0.0001615,1.72559e+23
0.00017,1.72948e+23
0.0001785,1.7334e+23
0.000187,1.73736e+23
0.0001955,1.74136e+23
0.000204,1.7454e+23
0.0002125,1.74948e+23
0.000221,1.75359e+23
0.0002295,1.75775e+23
0.000238,1.76194e+23
0.0002465,1.76618e+23
0.000255,1.77045e+23
0.0002635,1.77477e+23
0.000272,1.77913e+23
0.0002805,1.78353e+23
0.000289,1.78797e+23
0.0002975,1.79246e+23
0.000306,1.79699e+23
0.0003145,1.80156e+23
0.000323,1.80618e+23
0.0003315,1.81084e+23
0.00034,1.81555e+23
0.0003485,1.8203e+23
0.000357,1.82511e+23
0.0003655,1.82995e+23
0.000374,1.83485e+23
0.0003825,1.83979e+23
0.000391,1.84479e+23
0.0003995,1.84983e+23
0.000408,1.85492e+23
0.0004165,1.86006e+23
0.000425,1.86526e+23
0.0004335,1.8705e+23
0.000442,1.8758e+23
0.0004505,1.88115e+23
0.000459,1.88655e+23
0.0004675,1.89201e+23
0.000476,1.89752e+23
0.0004845,1.90308e+23
0.000493,1.90871e+23
0.0005015,1.91438e+23
0.00051,1.92012e+23
0.0005185,1.92591e+23
0.000527,1.93177e+23
0.0005355,1.93768e+23
0.000544,1.94365e+23
0.0005525,1.94968e+23
0.000561,1.95577e+23
0.0005695,1.96193e+23
0.000578,1.96814e+23
0.0005865,1.97443e+23
0.000595,1.98077e+23
0.0006035,1.98718e+23
0.000612,1.99366e+23
0.0006205,2.0002e+23
0.000629,2.00681e+23
0.0006375,2.01348e+23
0.000646,2.02023e+23
0.0006545,2.02705e+23
0.000663,2.03393e+23
0.0006715,2.04089e+23
0.00068,2.04792e+23
0.0006885,2.05502e+23
0.000697,2.0622e+23
0.0007055,2.06945e+23
0.000714,2.07678e+23
0.0007225,2.08418e+23
0.000731,2.09166e+23
0.0007395,2.09922e+23
0.000748,2.10686e+23
0.0007565,2.11458e+23
0.000765,2.12238e+23
0.0007735,2.13026e+23
0.000782,2.13823e+23
0.0007905,2.14628e+23
0.000799,2.15441e+23
0.0008075,2.16263e+23
0.000816,2.17094e+23
0.0008245,2.17934e+23
0.000833,2.18783e+23
0.0008415,2.19641e+23
0.00085,2.20508e+23
0.0008585,2.21384e+23
0.000867,2.2227e+23
0.0008755,2.23165e+23
0.000884,2.2407e+23
0.0008925,2.24984e+23
0.000901,2.25909e+23
0.0009095,2.26843e+23
0.000918,2.27787e+23
0.0009265,2.28742e+23
0.000935,2.29707e+23
0.0009435,2.30683e+23
0.000952,2.31669e+23
0.0009605,2.32666e+23
0.000969,2.33674e+23
0.0009775,2.34693e+23
0.000986,2.35724e+23
0.0009945,2.36765e+23
0.001003,2.37818e+23
0.0010115,2.38883e+23
0.00102,2.39959e+23
0.0010285,2.41047e+23
0.001037,2.42147e+23
0.0010455,2.4326e+23
0.001054,2.44385e+23
0.0010625,2.45522e+23
0.001071,2.46672e+23
0.0010795,2.47835e+23
0.001088,2.4901e+23
0.0010965,2.50199e+23
0.001105,2.51402e+23
0.0011135,2.52617e+23
0.001122,2.53847e+23
0.0011305,2.5509e+23
0.001139,2.56347e+23
0.0011475,2.57619e+23
0.001156,2.58905e+23
