"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66138e+23
1.7e-05,1.66456e+23
2.55e-05,1.66778e+23
3.4e-05,1.67102e+23
4.25e-05,1.6743e+23
5.1e-05,1.6776e+23
5.95e-05,1.68094e+23
6.8e-05,1.68431e+23
7.65e-05,1.68771e+23
8.5e-05,1.69114e+23
9.35e-05,1.6946e+23
0.000102,1.6981e+23
0.0001105,1.70162e+23
0.000119,1.70519e+23
0.0001275,1.70878e+23
0.000136,1.71241e+23
0.0001445,1.71608e+23
0.000153,1.71977e+23
0.0001615,1.72351e+23
0.00017,1.72728e+23
0.0001785,1.73108e+23
0.000187,1.73492e+23
0.0001955,1.7388e+23
0.000204,1.74272e+23
0.0002125,1.74667e+23
0.000221,1.75066e+23
0.0002295,1.75469e+23
0.000238,1.75876e+23
0.0002465,1.76287e+23
0.000255,1.76701e+23
0.0002635,1.7712e+23
0.000272,1.77543e+23
0.0002805,1.7797e+23
0.000289,1.784e+23
0.0002975,1.78836e+23
0.000306,1.79275e+23
0.0003145,1.79719e+23
0.000323,1.80167e+23
0.0003315,1.80619e+23
0.00034,1.81076e+23
0.0003485,1.81537e+23
0.000357,1.82003e+23
0.0003655,1.82473e+23
0.000374,1.82948e+23
0.0003825,1.83428e+23
0.000391,1.83912e+23
0.0003995,1.84401e+23
0.000408,1.84895e+23
0.0004165,1.85394e+23
0.000425,1.85898e+23
0.0004335,1.86407e+23
0.000442,1.86921e+23
0.0004505,1.8744e+23
0.000459,1.87964e+23
0.0004675,1.88493e+23
0.000476,1.89028e+23
0.0004845,1.89568e+23
0.000493,1.90114e+23
0.0005015,1.90665e+23
0.00051,1.91221e+23
0.0005185,1.91783e+23
0.000527,1.92351e+23
0.0005355,1.92925e+23
0.000544,1.93504e+23
0.0005525,1.94089e+23
0.000561,1.9468e+23
0.0005695,1.95278e+23
0.000578,1.95881e+23
0.0005865,1.9649e+23
0.000595,1.97106e+23
0.0006035,1.97728e+23
0.000612,1.98356e+23
0.0006205,1.98991e+23
0.000629,1.99632e+23
0.0006375,2.0028e+23
0.000646,2.00934e+23
0.0006545,2.01595e+23
0.000663,2.02263e+23
0.0006715,2.02938e+23
0.00068,2.0362e+23
0.0006885,2.04309e+23
0.000697,2.05006e+23
0.0007055,2.05709e+23
0.000714,2.0642e+23
0.0007225,2.07138e+23
0.000731,2.07864e+23
0.0007395,2.08597e+23
0.000748,2.09338e+23
0.0007565,2.10086e+23
0.000765,2.10843e+23
0.0007735,2.11608e+23
0.000782,2.1238e+23
0.0007905,2.13161e+23
0.000799,2.1395e+23
0.0008075,2.14747e+23
0.000816,2.15553e+23
0.0008245,2.16367e+23
0.000833,2.1719e+23
0.0008415,2.18022e+23
0.00085,2.18863e+23
0.0008585,2.19712e+23
0.000867,2.20571e+23
0.0008755,2.21439e+23
0.000884,2.22316e+23
0.0008925,2.23203e+23
0.000901,2.24099e+23
0.0009095,2.25005e+23
0.000918,2.2592e+23
0.0009265,2.26846e+23
0.000935,2.27781e+23
0.0009435,2.28727e+23
0.000952,2.29682e+23
0.0009605,2.30649e+23
0.000969,2.31625e+23
0.0009775,2.32613e+23
0.000986,2.33611e+23
0.0009945,2.3462e+23
0.001003,2.3564e+23
0.0010115,2.36672e+23
0.00102,2.37714e+23
0.0010285,2.38768e+23
0.001037,2.39834e+23
0.0010455,2.40912e+23
0.001054,2.42001e+23
0.0010625,2.43102e+23
0.001071,2.44216e+23
0.0010795,2.45342e+23
0.001088,2.46481e+23
0.0010965,2.47632e+23
0.001105,2.48796e+23
0.0011135,2.49973e+23
0.001122,2.51163e+23
0.0011305,2.52366e+23
0.001139,2.53583e+23
0.0011475,2.54814e+23
