"arc_length","retention"
0,3.14797e+24
8.5e-06,1.65974e+23
1.7e-05,1.66127e+23
2.55e-05,1.66282e+23
3.4e-05,1.66438e+23
4.25e-05,1.66597e+23
5.1e-05,1.66757e+23
5.95e-05,1.66919e+23
6.8e-05,1.67083e+23
7.65e-05,1.67248e+23
8.5e-05,1.67415e+23
9.35e-05,1.67584e+23
0.000102,1.67755e+23
0.0001105,1.67928e+23
0.000119,1.68103e+23
0.0001275,1.68279e+23
0.000136,1.68458e+23
0.0001445,1.68638e+23
0.000153,1.68821e+23
0.0001615,1.69005e+23
0.00017,1.69192e+23
0.0001785,1.6938e+23
0.000187,1.6957e+23
0.0001955,1.69763e+23
0.000204,1.69957e+23
0.0002125,1.70154e+23
0.000221,1.70352e+23
0.0002295,1.70553e+23
0.000238,1.70756e+23
0.0002465,1.70961e+23
0.000255,1.71169e+23
0.0002635,1.71378e+23
0.000272,1.7159e+23
0.0002805,1.71804e+23
0.000289,1.7202e+23
0.0002975,1.72238e+23
0.000306,1.72459e+23
0.0003145,1.72682e+23
0.000323,1.72908e+23
0.0003315,1.73136e+23
0.00034,1.73366e+23
0.0003485,1.73598e+23
0.000357,1.73833e+23
0.0003655,1.74071e+23
0.000374,1.74311e+23
0.0003825,1.74553e+23
0.000391,1.74798e+23
0.0003995,1.75046e+23
0.000408,1.75296e+23
0.0004165,1.75549e+23
0.000425,1.75804e+23
0.0004335,1.76062e+23
0.000442,1.76323e+23
0.0004505,1.76586e+23
0.000459,1.76852e+23
0.0004675,1.77121e+23
0.000476,1.77392e+23
0.0004845,1.77666e+23
0.000493,1.77943e+23
0.0005015,1.78223e+23
0.00051,1.78506e+23
0.0005185,1.78792e+23
0.000527,1.7908e+23
0.0005355,1.79372e+23
0.000544,1.79666e+23
0.0005525,1.79964e+23
0.000561,1.80264e+23
0.0005695,1.80568e+23
0.000578,1.80874e+23
0.0005865,1.81184e+23
0.000595,1.81497e+23
0.0006035,1.81812e+23
0.000612,1.82132e+23
0.0006205,1.82454e+23
0.000629,1.82779e+23
0.0006375,1.83108e+23
0.000646,1.8344e+23
0.0006545,1.83776e+23
0.000663,1.84114e+23
0.0006715,1.84456e+23
0.00068,1.84802e+23
0.0006885,1.85151e+23
0.000697,1.85503e+23
0.0007055,1.85859e+23
0.000714,1.86218e+23
0.0007225,1.86581e+23
0.000731,1.86948e+23
0.0007395,1.87318e+23
0.000748,1.87692e+23
0.0007565,1.88069e+23
0.000765,1.8845e+23
0.0007735,1.88835e+23
0.000782,1.89224e+23
0.0007905,1.89616e+23
0.000799,1.90013e+23
0.0008075,1.90413e+23
0.000816,1.90817e+23
0.0008245,1.91225e+23
0.000833,1.91637e+23
0.0008415,1.92053e+23
0.00085,1.92473e+23
0.0008585,1.92897e+23
0.000867,1.93325e+23
0.0008755,1.93757e+23
0.000884,1.94193e+23
0.0008925,1.94634e+23
0.000901,1.95078e+23
