"arc_length","retention"
0,3.14797e+24
8.5e-06,1.6614e+23
1.7e-05,1.66462e+23
2.55e-05,1.66786e+23
3.4e-05,1.67113e+23
4.25e-05,1.67443e+23
5.1e-05,1.67776e+23
5.95e-05,1.68113e+23
6.8e-05,1.68452e+23
7.65e-05,1.68795e+23
8.5e-05,1.69141e+23
9.35e-05,1.6949e+23
0.000102,1.69843e+23
0.0001105,1.70198e+23
0.000119,1.70558e+23
0.0001275,1.7092e+23
0.000136,1.71286e+23
0.0001445,1.71655e+23
0.000153,1.72028e+23
0.0001615,1.72405e+23
0.00017,1.72785e+23
0.0001785,1.73168e+23
0.000187,1.73556e+23
0.0001955,1.73947e+23
0.000204,1.74341e+23
0.0002125,1.7474e+23
0.000221,1.75142e+23
0.0002295,1.75548e+23
0.000238,1.75959e+23
0.0002465,1.76373e+23
0.000255,1.76791e+23
0.0002635,1.77213e+23
0.000272,1.77639e+23
0.0002805,1.78069e+23
0.000289,1.78503e+23
0.0002975,1.78942e+23
0.000306,1.79385e+23
0.0003145,1.79832e+23
0.000323,1.80284e+23
0.0003315,1.8074e+23
0.00034,1.812e+23
0.0003485,1.81665e+23
0.000357,1.82135e+23
0.0003655,1.82609e+23
0.000374,1.83087e+23
0.0003825,1.83571e+23
0.000391,1.84059e+23
0.0003995,1.84552e+23
0.000408,1.8505e+23
0.0004165,1.85553e+23
0.000425,1.86061e+23
0.0004335,1.86574e+23
0.000442,1.87092e+23
0.0004505,1.87615e+23
0.000459,1.88143e+23
0.0004675,1.88677e+23
0.000476,1.89216e+23
0.0004845,1.8976e+23
0.000493,1.9031e+23
0.0005015,1.90866e+23
0.00051,1.91426e+23
0.0005185,1.91993e+23
0.000527,1.92565e+23
0.0005355,1.93144e+23
0.000544,1.93727e+23
0.0005525,1.94317e+23
0.000561,1.94913e+23
0.0005695,1.95515e+23
0.000578,1.96123e+23
0.0005865,1.96737e+23
0.000595,1.97358e+23
0.0006035,1.97985e+23
0.000612,1.98618e+23
0.0006205,1.99258e+23
0.000629,1.99904e+23
0.0006375,2.00557e+23
0.000646,2.01217e+23
0.0006545,2.01883e+23
0.000663,2.02557e+23
0.0006715,2.03237e+23
0.00068,2.03924e+23
0.0006885,2.04619e+23
0.000697,2.05321e+23
0.0007055,2.0603e+23
0.000714,2.06746e+23
0.0007225,2.0747e+23
0.000731,2.08202e+23
0.0007395,2.08941e+23
0.000748,2.09688e+23
0.0007565,2.10442e+23
0.000765,2.11205e+23
0.0007735,2.11976e+23
0.000782,2.12755e+23
0.0007905,2.13542e+23
0.000799,2.14337e+23
0.0008075,2.15141e+23
0.000816,2.15953e+23
0.0008245,2.16774e+23
0.000833,2.17604e+23
0.0008415,2.18442e+23
0.00085,2.1929e+23
0.0008585,2.20146e+23
0.000867,2.21012e+23
0.0008755,2.21887e+23
0.000884,2.22771e+23
0.0008925,2.23665e+23
0.000901,2.24569e+23
0.0009095,2.25482e+23
0.000918,2.26405e+23
0.0009265,2.27338e+23
0.000935,2.28281e+23
0.0009435,2.29234e+23
0.000952,2.30198e+23
0.0009605,2.31172e+23
0.000969,2.32157e+23
0.0009775,2.33153e+23
0.000986,2.34159e+23
0.0009945,2.35177e+23
0.001003,2.36206e+23
0.0010115,2.37246e+23
0.00102,2.38297e+23
0.0010285,2.3936e+23
0.001037,2.40435e+23
0.0010455,2.41521e+23
0.001054,2.4262e+23
0.0010625,2.43731e+23
0.001071,2.44854e+23
0.0010795,2.45989e+23
0.001088,2.47137e+23
0.0010965,2.48298e+23
0.001105,2.49472e+23
0.0011135,2.50659e+23
0.001122,2.5186e+23
0.0011305,2.53074e+23
0.001139,2.54301e+23
0.0011475,2.55542e+23
0.001156,2.56797e+23
0.0011645,2.58067e+23
0.001173,2.59351e+23
0.0011815,2.60649e+23
0.00119,2.61962e+23
0.0011985,2.6329e+23
0.001207,2.64633e+23
0.0012155,2.65991e+23
0.001224,2.67365e+23
0.0012325,2.68754e+23
0.001241,2.70159e+23
0.0012495,2.71581e+23
0.001258,2.73019e+23
0.0012665,2.74473e+23
0.001275,2.75944e+23
0.0012835,2.77432e+23
0.001292,2.78937e+23
0.0013005,2.80459e+23
0.001309,2.82e+23
0.0013175,2.83558e+23
0.001326,2.85134e+23
0.0013345,2.86728e+23
0.001343,2.88341e+23
0.0013515,2.89973e+23
0.00136,2.91624e+23
0.0013685,2.93294e+23
0.001377,2.94984e+23
0.0013855,2.96693e+23
0.001394,2.98423e+23
0.0014025,3.00173e+23
0.001411,3.01944e+23
0.0014195,3.03735e+23
0.001428,3.05548e+23
0.0014365,3.07382e+23
0.001445,3.09238e+23
0.0014535,3.11117e+23
0.001462,3.13017e+23
0.0014705,3.1494e+23
0.001479,3.16886e+23
0.0014875,3.18855e+23
0.001496,3.20848e+23
0.0015045,3.22865e+23
0.001513,3.24906e+23
0.0015215,3.26972e+23
0.00153,3.29062e+23
0.0015385,3.31178e+23
0.001547,3.33319e+23
0.0015555,3.35486e+23
0.001564,3.37679e+23
0.0015725,3.39899e+23
0.001581,3.42146e+23
0.0015895,3.44421e+23
0.001598,3.46723e+23
0.0016065,3.49053e+23
0.001615,3.51412e+23
0.0016235,3.538e+23
0.001632,3.56217e+23
0.0016405,3.58663e+23
0.001649,3.6114e+23
0.0016575,3.63647e+23
0.001666,3.66185e+23
0.0016745,3.68755e+23
0.001683,3.71357e+23
0.0016915,3.7399e+23
0.0017,3.76657e+23
0.0017085,3.79356e+23
0.001717,3.82089e+23
0.0017255,3.84857e+23
0.001734,3.87659e+23
0.0017425,3.90496e+23
0.001751,3.93368e+23
0.0017595,3.96277e+23
0.001768,3.99222e+23
0.0017765,4.02204e+23
0.001785,4.05224e+23
0.0017935,4.08282e+23
0.001802,4.11379e+23
0.0018105,4.14515e+23
0.001819,4.17691e+23
0.0018275,4.20907e+23
0.001836,4.24164e+23
0.0018445,4.27462e+23
0.001853,4.30803e+23
0.0018615,4.34186e+23
0.00187,4.37613e+23
0.0018785,4.41084e+23
0.001887,4.44599e+23
0.0018955,4.4816e+23
0.001904,4.51766e+23
0.0019125,4.55419e+23
0.001921,4.59119e+23
0.0019295,4.62867e+23
0.001938,4.66663e+23
0.0019465,4.70509e+23
0.001955,4.74405e+23
0.0019635,4.78351e+23
0.001972,4.82349e+23
0.0019805,4.86399e+23
0.001989,4.90502e+23
0.0019975,4.94659e+23
0.002006,4.9887e+23
0.0020145,5.03137e+23
0.002023,5.0746e+23
0.0020315,5.11839e+23
0.00204,5.16277e+23
0.0020485,5.20773e+23
0.002057,5.25329e+23
0.0020655,5.29945e+23
0.002074,5.34622e+23
0.0020825,5.39361e+23
0.002091,5.44164e+23
0.0020995,5.4903e+23
0.002108,5.53962e+23
0.0021165,5.5896e+23
0.002125,5.64024e+23
0.0021335,5.69156e+23
0.002142,5.74357e+23
0.0021505,5.79628e+23
0.002159,5.84971e+23
0.0021675,5.90385e+23
0.002176,5.95872e+23
0.0021845,6.01433e+23
0.002193,6.0707e+23
0.0022015,6.12783e+23
0.00221,6.18574e+23
0.0022185,6.24444e+23
0.002227,6.30394e+23
0.0022355,6.36425e+23
0.002244,6.42538e+23
0.0022525,6.48734e+23
0.002261,6.55016e+23
0.0022695,6.61384e+23
0.002278,6.67839e+23
0.0022865,6.74383e+23
0.002295,6.81018e+23
0.0023035,6.87744e+23
0.002312,6.94563e+23
0.0023205,7.01476e+23
0.002329,7.08484e+23
0.0023375,7.15591e+23
0.002346,7.22795e+23
0.0023545,7.30101e+23
0.002363,7.37507e+23
0.0023715,7.45017e+23
0.00238,7.52632e+23
0.0023885,7.60354e+23
0.002397,7.68183e+23
0.0024055,7.76122e+23
0.002414,7.84174e+23
0.0024225,7.92338e+23
0.002431,8.00617e+23
0.0024395,8.09012e+23
0.002448,8.17526e+23
0.0024565,8.26161e+23
0.002465,8.34918e+23
0.0024735,8.43798e+23
0.002482,8.52805e+23
0.0024905,8.6194e+23
0.002499,8.71205e+23
0.0025075,8.80601e+23
0.002516,8.90132e+23
0.0025245,8.99799e+23
0.002533,9.09604e+23
0.0025415,9.19549e+23
0.00255,9.29636e+23
0.0025585,9.39869e+23
0.002567,9.50249e+23
0.0025755,9.60777e+23
0.002584,9.71458e+23
0.0025925,9.82292e+23
0.002601,9.93283e+23
0.0026095,1.00443e+24
0.002618,1.01574e+24
0.0026265,1.02722e+24
0.002635,1.03886e+24
0.0026435,1.05067e+24
0.002652,1.06265e+24
0.0026605,1.07481e+24
0.002669,1.08714e+24
0.0026775,1.09965e+24
0.002686,1.11235e+24
0.0026945,1.12523e+24
0.002703,1.1383e+24
0.0027115,1.15156e+24
0.00272,1.16502e+24
0.0027285,1.17867e+24
0.002737,1.19252e+24
0.0027455,1.20658e+24
0.002754,1.22084e+24
0.0027625,1.23532e+24
0.002771,1.25e+24
0.0027795,1.26491e+24
0.002788,1.28003e+24
0.0027965,1.29538e+24
0.002805,1.31096e+24
0.0028135,1.32676e+24
0.002822,1.3428e+24
0.0028305,1.35908e+24
0.002839,1.3756e+24
0.0028475,1.39237e+24
0.002856,1.40938e+24
0.0028645,1.42665e+24
0.002873,1.44418e+24
0.0028815,1.46197e+24
0.00289,1.48002e+24
0.0028985,1.49834e+24
0.002907,1.51694e+24
0.0029155,1.53581e+24
0.002924,1.55497e+24
0.0029325,1.57441e+24
0.002941,1.59415e+24
0.0029495,1.61418e+24
0.002958,1.63451e+24
0.0029665,1.65515e+24
0.002975,1.6761e+24
0.0029835,1.69736e+24
0.002992,1.71895e+24
0.0030005,1.74085e+24
0.003009,1.76309e+24
0.0030175,1.78566e+24
0.003026,1.80858e+24
0.0030345,1.83184e+24
0.003043,1.85544e+24
0.0030515,1.87941e+24
0.00306,1.90374e+24
0.0030685,1.92843e+24
0.003077,1.9535e+24
0.0030855,1.97895e+24
0.003094,2.00478e+24
0.0031025,2.031e+24
0.003111,2.05762e+24
0.0031195,2.08464e+24
0.003128,2.11207e+24
0.0031365,2.13991e+24
0.003145,2.16818e+24
0.0031535,2.19687e+24
0.003162,2.226e+24
0.0031705,2.25557e+24
0.003179,2.28558e+24
0.0031875,2.31605e+24
0.003196,2.34698e+24
0.0032045,2.37838e+24
0.003213,2.41025e+24
0.0032215,2.44261e+24
0.00323,2.47545e+24
0.0032385,2.50879e+24
0.003247,2.54264e+24
0.0032555,2.57699e+24
0.003264,2.61187e+24
0.0032725,2.64727e+24
0.003281,2.6832e+24
0.0032895,2.71968e+24
0.003298,2.7567e+24
0.0033065,2.79429e+24
0.003315,2.83244e+24
0.0033235,2.87116e+24
0.003332,2.91046e+24
0.0033405,2.95036e+24
0.003349,2.99085e+24
0.0033575,3.03195e+24
0.003366,3.07367e+24
0.0033745,3.11601e+24
0.003383,3.15898e+24
0.0033915,3.20259e+24
0.0034,3.24686e+24
0.0034085,3.29178e+24
0.003417,3.33738e+24
0.0034255,3.38365e+24
0.003434,3.4306e+24
0.0034425,3.47826e+24
0.003451,3.52661e+24
0.0034595,3.57569e+24
0.003468,3.62548e+24
0.0034765,3.67601e+24
0.003485,3.72728e+24
0.0034935,3.77931e+24
0.003502,3.83209e+24
0.0035105,3.88565e+24
0.003519,3.93999e+24
0.0035275,3.99512e+24
0.003536,4.05105e+24
0.0035445,4.10779e+24
0.003553,4.16535e+24
0.0035615,4.22374e+24
0.00357,4.28298e+24
0.0035785,4.34306e+24
0.003587,4.404e+24
0.0035955,4.46581e+24
0.003604,4.5285e+24
0.0036125,4.59209e+24
0.003621,4.65657e+24
0.0036295,4.72196e+24
0.003638,4.78827e+24
0.0036465,4.85551e+24
