"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66139e+23
1.7e-05,1.6646e+23
2.55e-05,1.66783e+23
3.4e-05,1.67109e+23
4.25e-05,1.67439e+23
5.1e-05,1.67771e+23
5.95e-05,1.68106e+23
6.8e-05,1.68445e+23
7.65e-05,1.68787e+23
8.5e-05,1.69132e+23
9.35e-05,1.6948e+23
0.000102,1.69832e+23
0.0001105,1.70186e+23
0.000119,1.70545e+23
0.0001275,1.70906e+23
0.000136,1.71271e+23
0.0001445,1.71639e+23
0.000153,1.72011e+23
0.0001615,1.72387e+23
0.00017,1.72766e+23
0.0001785,1.73148e+23
0.000187,1.73535e+23
0.0001955,1.73925e+23
0.000204,1.74318e+23
0.0002125,1.74716e+23
0.000221,1.75117e+23
0.0002295,1.75522e+23
0.000238,1.75931e+23
0.0002465,1.76344e+23
0.000255,1.76761e+23
0.0002635,1.77182e+23
0.000272,1.77607e+23
0.0002805,1.78036e+23
0.000289,1.78469e+23
0.0002975,1.78906e+23
0.000306,1.79348e+23
0.0003145,1.79794e+23
0.000323,1.80245e+23
0.0003315,1.80699e+23
0.00034,1.81159e+23
0.0003485,1.81622e+23
0.000357,1.82091e+23
0.0003655,1.82563e+23
0.000374,1.83041e+23
0.0003825,1.83523e+23
0.000391,1.8401e+23
0.0003995,1.84502e+23
0.000408,1.84998e+23
0.0004165,1.855e+23
0.000425,1.86006e+23
0.0004335,1.86518e+23
0.000442,1.87035e+23
0.0004505,1.87556e+23
0.000459,1.88083e+23
0.0004675,1.88616e+23
0.000476,1.89153e+23
0.0004845,1.89696e+23
0.000493,1.90245e+23
0.0005015,1.90798e+23
0.00051,1.91358e+23
0.0005185,1.91923e+23
0.000527,1.92494e+23
0.0005355,1.9307e+23
0.000544,1.93653e+23
0.0005525,1.94241e+23
0.000561,1.94835e+23
0.0005695,1.95436e+23
0.000578,1.96042e+23
0.0005865,1.96655e+23
0.000595,1.97274e+23
0.0006035,1.97899e+23
0.000612,1.98531e+23
0.0006205,1.99169e+23
0.000629,1.99813e+23
0.0006375,2.00464e+23
0.000646,2.01122e+23
0.0006545,2.01787e+23
0.000663,2.02459e+23
0.0006715,2.03137e+23
0.00068,2.03823e+23
0.0006885,2.04516e+23
0.000697,2.05216e+23
0.0007055,2.05923e+23
0.000714,2.06637e+23
0.0007225,2.07359e+23
0.000731,2.08089e+23
0.0007395,2.08826e+23
0.000748,2.09571e+23
0.0007565,2.10324e+23
0.000765,2.11084e+23
0.0007735,2.11853e+23
0.000782,2.1263e+23
0.0007905,2.13414e+23
0.000799,2.14208e+23
0.0008075,2.15009e+23
0.000816,2.15819e+23
0.0008245,2.16638e+23
0.000833,2.17466e+23
0.0008415,2.18302e+23
0.00085,2.19147e+23
0.0008585,2.20001e+23
0.000867,2.20865e+23
0.0008755,2.21737e+23
0.000884,2.22619e+23
0.0008925,2.23511e+23
0.000901,2.24412e+23
0.0009095,2.25322e+23
0.000918,2.26243e+23
0.0009265,2.27173e+23
0.000935,2.28114e+23
0.0009435,2.29065e+23
0.000952,2.30026e+23
0.0009605,2.30998e+23
0.000969,2.3198e+23
0.0009775,2.32973e+23
0.000986,2.33976e+23
0.0009945,2.34991e+23
0.001003,2.36017e+23
0.0010115,2.37054e+23
0.00102,2.38102e+23
0.0010285,2.39162e+23
0.001037,2.40234e+23
0.0010455,2.41318e+23
0.001054,2.42413e+23
0.0010625,2.43521e+23
0.001071,2.44641e+23
0.0010795,2.45773e+23
0.001088,2.46918e+23
0.0010965,2.48076e+23
0.001105,2.49246e+23
0.0011135,2.5043e+23
0.001122,2.51627e+23
0.0011305,2.52837e+23
0.001139,2.54061e+23
0.0011475,2.55299e+23
0.001156,2.56551e+23
0.0011645,2.57816e+23
0.001173,2.59096e+23
0.0011815,2.60391e+23
0.00119,2.617e+23
0.0011985,2.63024e+23
0.001207,2.64363e+23
0.0012155,2.65718e+23
0.001224,2.67087e+23
0.0012325,2.68473e+23
0.001241,2.69874e+23
0.0012495,2.71291e+23
0.001258,2.72725e+23
0.0012665,2.74175e+23
0.001275,2.75641e+23
0.0012835,2.77125e+23
0.001292,2.78625e+23
0.0013005,2.80143e+23
0.001309,2.81679e+23
0.0013175,2.83232e+23
0.001326,2.84804e+23
0.0013345,2.86393e+23
0.001343,2.88001e+23
0.0013515,2.89628e+23
0.00136,2.91274e+23
0.0013685,2.92939e+23
0.001377,2.94624e+23
0.0013855,2.96328e+23
0.001394,2.98053e+23
