"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66133e+23
1.7e-05,1.66447e+23
2.55e-05,1.66764e+23
3.4e-05,1.67084e+23
4.25e-05,1.67407e+23
5.1e-05,1.67733e+23
5.95e-05,1.68062e+23
6.8e-05,1.68394e+23
7.65e-05,1.68729e+23
8.5e-05,1.69067e+23
9.35e-05,1.69408e+23
0.000102,1.69753e+23
0.0001105,1.70101e+23
0.000119,1.70452e+23
0.0001275,1.70807e+23
0.000136,1.71165e+23
0.0001445,1.71526e+23
0.000153,1.71891e+23
0.0001615,1.72259e+23
0.00017,1.7263e+23
0.0001785,1.73006e+23
0.000187,1.73385e+23
0.0001955,1.73767e+23
0.000204,1.74153e+23
0.0002125,1.74543e+23
0.000221,1.74936e+23
0.0002295,1.75334e+23
0.000238,1.75735e+23
0.0002465,1.7614e+23
0.000255,1.76549e+23
0.0002635,1.76962e+23
0.000272,1.77379e+23
0.0002805,1.778e+23
0.000289,1.78225e+23
0.0002975,1.78654e+23
0.000306,1.79087e+23
0.0003145,1.79525e+23
0.000323,1.79967e+23
0.0003315,1.80413e+23
0.00034,1.80863e+23
0.0003485,1.81318e+23
0.000357,1.81778e+23
0.0003655,1.82242e+23
0.000374,1.8271e+23
0.0003825,1.83183e+23
0.000391,1.83661e+23
0.0003995,1.84144e+23
0.000408,1.84631e+23
0.0004165,1.85123e+23
0.000425,1.8562e+23
0.0004335,1.86122e+23
0.000442,1.86629e+23
0.0004505,1.87141e+23
0.000459,1.87658e+23
0.0004675,1.8818e+23
0.000476,1.88708e+23
0.0004845,1.8924e+23
0.000493,1.89778e+23
0.0005015,1.90322e+23
0.00051,1.90871e+23
0.0005185,1.91425e+23
0.000527,1.91985e+23
0.0005355,1.92551e+23
0.000544,1.93123e+23
0.0005525,1.937e+23
0.000561,1.94283e+23
0.0005695,1.94872e+23
0.000578,1.95467e+23
0.0005865,1.96068e+23
0.000595,1.96676e+23
0.0006035,1.97289e+23
0.000612,1.97909e+23
0.0006205,1.98535e+23
0.000629,1.99167e+23
0.0006375,1.99806e+23
0.000646,2.00452e+23
0.0006545,2.01104e+23
0.000663,2.01763e+23
0.0006715,2.02429e+23
0.00068,2.03101e+23
0.0006885,2.03781e+23
0.000697,2.04468e+23
0.0007055,2.05162e+23
0.000714,2.05863e+23
0.0007225,2.06571e+23
0.000731,2.07287e+23
0.0007395,2.0801e+23
0.000748,2.08741e+23
0.0007565,2.09479e+23
0.000765,2.10225e+23
0.0007735,2.10979e+23
0.000782,2.11741e+23
0.0007905,2.12511e+23
0.000799,2.13289e+23
0.0008075,2.14075e+23
0.000816,2.1487e+23
0.0008245,2.15673e+23
0.000833,2.16485e+23
0.0008415,2.17305e+23
0.00085,2.18134e+23
0.0008585,2.18972e+23
0.000867,2.19818e+23
0.0008755,2.20674e+23
0.000884,2.21539e+23
0.0008925,2.22413e+23
0.000901,2.23297e+23
0.0009095,2.2419e+23
0.000918,2.25093e+23
0.0009265,2.26005e+23
0.000935,2.26928e+23
0.0009435,2.2786e+23
0.000952,2.28802e+23
0.0009605,2.29755e+23
0.000969,2.30718e+23
0.0009775,2.31691e+23
0.000986,2.32675e+23
0.0009945,2.3367e+23
0.001003,2.34676e+23
0.0010115,2.35692e+23
0.00102,2.3672e+23
0.0010285,2.37759e+23
0.001037,2.38809e+23
0.0010455,2.39871e+23
0.001054,2.40945e+23
0.0010625,2.42031e+23
0.001071,2.43128e+23
0.0010795,2.44238e+23
