"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66095e+23
1.7e-05,1.6637e+23
2.55e-05,1.66648e+23
3.4e-05,1.66928e+23
4.25e-05,1.67211e+23
5.1e-05,1.67497e+23
5.95e-05,1.67786e+23
6.8e-05,1.68077e+23
7.65e-05,1.68372e+23
8.5e-05,1.68669e+23
9.35e-05,1.68969e+23
0.000102,1.69271e+23
0.0001105,1.69577e+23
0.000119,1.69886e+23
0.0001275,1.70197e+23
0.000136,1.70512e+23
0.0001445,1.7083e+23
0.000153,1.7115e+23
0.0001615,1.71474e+23
0.00017,1.71801e+23
0.0001785,1.72131e+23
0.000187,1.72465e+23
0.0001955,1.72801e+23
0.000204,1.73141e+23
0.0002125,1.73484e+23
0.000221,1.73831e+23
0.0002295,1.74181e+23
0.000238,1.74534e+23
0.0002465,1.74891e+23
0.000255,1.75251e+23
0.0002635,1.75615e+23
0.000272,1.75982e+23
0.0002805,1.76353e+23
0.000289,1.76728e+23
0.0002975,1.77106e+23
0.000306,1.77488e+23
0.0003145,1.77874e+23
0.000323,1.78264e+23
0.0003315,1.78657e+23
0.00034,1.79055e+23
0.0003485,1.79456e+23
0.000357,1.79861e+23
0.0003655,1.8027e+23
0.000374,1.80684e+23
0.0003825,1.81101e+23
0.000391,1.81523e+23
0.0003995,1.81948e+23
0.000408,1.82378e+23
0.0004165,1.82813e+23
0.000425,1.83251e+23
0.0004335,1.83694e+23
0.000442,1.84142e+23
0.0004505,1.84594e+23
0.000459,1.8505e+23
0.0004675,1.85511e+23
0.000476,1.85977e+23
0.0004845,1.86447e+23
0.000493,1.86922e+23
0.0005015,1.87402e+23
0.00051,1.87886e+23
0.0005185,1.88376e+23
0.000527,1.8887e+23
0.0005355,1.8937e+23
0.000544,1.89874e+23
0.0005525,1.90384e+23
0.000561,1.90898e+23
0.0005695,1.91418e+23
0.000578,1.91944e+23
0.0005865,1.92474e+23
0.000595,1.9301e+23
0.0006035,1.93552e+23
0.000612,1.94098e+23
0.0006205,1.94651e+23
0.000629,1.95209e+23
0.0006375,1.95773e+23
0.000646,1.96343e+23
0.0006545,1.96918e+23
0.000663,1.97499e+23
0.0006715,1.98087e+23
0.00068,1.9868e+23
0.0006885,1.9928e+23
0.000697,1.99885e+23
0.0007055,2.00497e+23
0.000714,2.01115e+23
0.0007225,2.0174e+23
0.000731,2.02371e+23
0.0007395,2.03009e+23
0.000748,2.03653e+23
0.0007565,2.04304e+23
0.000765,2.04961e+23
0.0007735,2.05626e+23
0.000782,2.06297e+23
0.0007905,2.06975e+23
0.000799,2.07661e+23
0.0008075,2.08353e+23
0.000816,2.09053e+23
0.0008245,2.0976e+23
0.000833,2.10474e+23
0.0008415,2.11196e+23
0.00085,2.11926e+23
0.0008585,2.12663e+23
0.000867,2.13408e+23
0.0008755,2.14161e+23
0.000884,2.14922e+23
0.0008925,2.1569e+23
0.000901,2.16467e+23
0.0009095,2.17252e+23
0.000918,2.18045e+23
0.0009265,2.18847e+23
0.000935,2.19657e+23
0.0009435,2.20476e+23
0.000952,2.21304e+23
0.0009605,2.2214e+23
0.000969,2.22985e+23
0.0009775,2.23839e+23
0.000986,2.24703e+23
0.0009945,2.25575e+23
0.001003,2.26457e+23
0.0010115,2.27348e+23
0.00102,2.28249e+23
0.0010285,2.2916e+23
0.001037,2.3008e+23
0.0010455,2.3101e+23
0.001054,2.3195e+23
0.0010625,2.329e+23
0.001071,2.33861e+23
0.0010795,2.34832e+23
0.001088,2.35813e+23
0.0010965,2.36805e+23
0.001105,2.37808e+23
0.0011135,2.38821e+23
0.001122,2.39846e+23
0.0011305,2.40881e+23
0.001139,2.41928e+23
0.0011475,2.42986e+23
0.001156,2.44056e+23
0.0011645,2.45137e+23
0.001173,2.46231e+23
0.0011815,2.47336e+23
0.00119,2.48453e+23
0.0011985,2.49583e+23
0.001207,2.50724e+23
0.0012155,2.51879e+23
0.001224,2.53046e+23
0.0012325,2.54226e+23
0.001241,2.55419e+23
0.0012495,2.56625e+23
0.001258,2.57844e+23
0.0012665,2.59077e+23
0.001275,2.60323e+23
0.0012835,2.61583e+23
0.001292,2.62857e+23
0.0013005,2.64146e+23
0.001309,2.65448e+23
0.0013175,2.66765e+23
0.001326,2.68097e+23
0.0013345,2.69443e+23
0.001343,2.70805e+23
0.0013515,2.72181e+23
0.00136,2.73573e+23
0.0013685,2.74981e+23
0.001377,2.76404e+23
0.0013855,2.77843e+23
0.001394,2.79299e+23
0.0014025,2.8077e+23
0.001411,2.82258e+23
0.0014195,2.83763e+23
0.001428,2.85285e+23
0.0014365,2.86824e+23
0.001445,2.88381e+23
0.0014535,2.89955e+23
0.001462,2.91546e+23
0.0014705,2.93156e+23
0.001479,2.94784e+23
0.0014875,2.96431e+23
0.001496,2.98096e+23
0.0015045,2.9978e+23
0.001513,3.01483e+23
0.0015215,3.03206e+23
0.00153,3.04948e+23
0.0015385,3.0671e+23
0.001547,3.08492e+23
0.0015555,3.10295e+23
0.001564,3.12118e+23
0.0015725,3.13962e+23
0.001581,3.15827e+23
0.0015895,3.17714e+23
0.001598,3.19622e+23
0.0016065,3.21552e+23
0.001615,3.23505e+23
0.0016235,3.2548e+23
0.001632,3.27477e+23
0.0016405,3.29498e+23
0.001649,3.31542e+23
0.0016575,3.3361e+23
0.001666,3.35701e+23
0.0016745,3.37817e+23
0.001683,3.39958e+23
0.0016915,3.42123e+23
0.0017,3.44313e+23
0.0017085,3.46529e+23
0.001717,3.48771e+23
0.0017255,3.51039e+23
0.001734,3.53333e+23
0.0017425,3.55654e+23
0.001751,3.58002e+23
0.0017595,3.60378e+23
0.001768,3.62781e+23
0.0017765,3.65213e+23
0.001785,3.67673e+23
0.0017935,3.70162e+23
0.001802,3.7268e+23
0.0018105,3.75228e+23
0.001819,3.77806e+23
0.0018275,3.80414e+23
0.001836,3.83053e+23
0.0018445,3.85723e+23
0.001853,3.88425e+23
0.0018615,3.91159e+23
0.00187,3.93925e+23
0.0018785,3.96723e+23
0.001887,3.99555e+23
0.0018955,4.02421e+23
0.001904,4.0532e+23
0.0019125,4.08254e+23
0.001921,4.11223e+23
0.0019295,4.14227e+23
0.001938,4.17267e+23
0.0019465,4.20344e+23
0.001955,4.23457e+23
0.0019635,4.26607e+23
0.001972,4.29795e+23
0.0019805,4.33021e+23
0.001989,4.36285e+23
0.0019975,4.39589e+23
0.002006,4.42932e+23
0.0020145,4.46316e+23
0.002023,4.4974e+23
0.0020315,4.53205e+23
0.00204,4.56712e+23
0.0020485,4.60261e+23
0.002057,4.63853e+23
0.0020655,4.67488e+23
0.002074,4.71167e+23
0.0020825,4.7489e+23
0.002091,4.78659e+23
0.0020995,4.82473e+23
0.002108,4.86333e+23
0.0021165,4.9024e+23
0.002125,4.94194e+23
0.0021335,4.98196e+23
0.002142,5.02246e+23
0.0021505,5.06346e+23
0.002159,5.10496e+23
0.0021675,5.14696e+23
0.002176,5.18947e+23
0.0021845,5.2325e+23
0.002193,5.27605e+23
0.0022015,5.32013e+23
0.00221,5.36475e+23
0.0022185,5.40991e+23
0.002227,5.45563e+23
0.0022355,5.5019e+23
0.002244,5.54874e+23
0.0022525,5.59615e+23
0.002261,5.64414e+23
0.0022695,5.69272e+23
0.002278,5.74189e+23
0.0022865,5.79167e+23
0.002295,5.84205e+23
0.0023035,5.89306e+23
0.002312,5.94469e+23
0.0023205,5.99695e+23
0.002329,6.04985e+23
0.0023375,6.1034e+23
0.002346,6.15761e+23
0.0023545,6.21249e+23
0.002363,6.26804e+23
0.0023715,6.32427e+23
0.00238,6.3812e+23
0.0023885,6.43883e+23
0.002397,6.49716e+23
0.0024055,6.55622e+23
0.002414,6.616e+23
0.0024225,6.67652e+23
0.002431,6.73778e+23
0.0024395,6.7998e+23
0.002448,6.86258e+23
0.0024565,6.92614e+23
0.002465,6.99048e+23
0.0024735,7.05562e+23
0.002482,7.12155e+23
0.0024905,7.18831e+23
0.002499,7.25588e+23
0.0025075,7.32429e+23
0.002516,7.39354e+23
0.0025245,7.46365e+23
0.002533,7.53463e+23
0.0025415,7.60648e+23
0.00255,7.67921e+23
0.0025585,7.75284e+23
0.002567,7.82739e+23
0.0025755,7.90285e+23
0.002584,7.97924e+23
0.0025925,8.05657e+23
0.002601,8.13486e+23
0.0026095,8.21412e+23
0.002618,8.29435e+23
0.0026265,8.37557e+23
0.002635,8.45779e+23
0.0026435,8.54102e+23
0.002652,8.62528e+23
0.0026605,8.71057e+23
0.002669,8.79692e+23
0.0026775,8.88433e+23
0.002686,8.97281e+23
0.0026945,9.06238e+23
0.002703,9.15304e+23
0.0027115,9.24483e+23
0.00272,9.33774e+23
0.0027285,9.43179e+23
0.002737,9.52699e+23
0.0027455,9.62335e+23
0.002754,9.7209e+23
