"arc_length","retention"
0,3.14797e+24
8.5e-06,1.6612e+23
1.7e-05,1.66421e+23
2.55e-05,1.66724e+23
3.4e-05,1.67031e+23
4.25e-05,1.6734e+23
5.1e-05,1.67652e+23
5.95e-05,1.67967e+23
6.8e-05,1.68285e+23
7.65e-05,1.68606e+23
8.5e-05,1.68931e+23
9.35e-05,1.69258e+23
0.000102,1.69588e+23
0.0001105,1.69922e+23
0.000119,1.70258e+23
0.0001275,1.70598e+23
0.000136,1.70941e+23
0.0001445,1.71288e+23
0.000153,1.71637e+23
0.0001615,1.7199e+23
0.00017,1.72347e+23
0.0001785,1.72706e+23
0.000187,1.7307e+23
0.0001955,1.73437e+23
0.000204,1.73807e+23
0.0002125,1.74181e+23
0.000221,1.74558e+23
0.0002295,1.74939e+23
0.000238,1.75324e+23
0.0002465,1.75713e+23
0.000255,1.76105e+23
0.0002635,1.76501e+23
0.000272,1.76901e+23
0.0002805,1.77305e+23
0.000289,1.77713e+23
0.0002975,1.78124e+23
0.000306,1.7854e+23
0.0003145,1.7896e+23
0.000323,1.79384e+23
0.0003315,1.79812e+23
0.00034,1.80244e+23
0.0003485,1.80681e+23
0.000357,1.81122e+23
0.0003655,1.81567e+23
0.000374,1.82017e+23
0.0003825,1.82471e+23
0.000391,1.82929e+23
0.0003995,1.83392e+23
0.000408,1.8386e+23
0.0004165,1.84332e+23
0.000425,1.84809e+23
0.0004335,1.85291e+23
0.000442,1.85778e+23
0.0004505,1.86269e+23
0.000459,1.86765e+23
0.0004675,1.87267e+23
0.000476,1.87773e+23
0.0004845,1.88284e+23
0.000493,1.88801e+23
0.0005015,1.89323e+23
0.00051,1.89849e+23
0.0005185,1.90382e+23
0.000527,1.90919e+23
0.0005355,1.91462e+23
0.000544,1.92011e+23
0.0005525,1.92565e+23
0.000561,1.93125e+23
0.0005695,1.9369e+23
0.000578,1.94261e+23
0.0005865,1.94838e+23
0.000595,1.95421e+23
0.0006035,1.9601e+23
0.000612,1.96605e+23
0.0006205,1.97206e+23
0.000629,1.97813e+23
0.0006375,1.98426e+23
0.000646,1.99046e+23
0.0006545,1.99672e+23
0.000663,2.00304e+23
0.0006715,2.00943e+23
0.00068,2.01588e+23
0.0006885,2.02241e+23
0.000697,2.029e+23
0.0007055,2.03565e+23
0.000714,2.04238e+23
0.0007225,2.04918e+23
0.000731,2.05604e+23
0.0007395,2.06298e+23
0.000748,2.06999e+23
0.0007565,2.07708e+23
0.000765,2.08424e+23
0.0007735,2.09147e+23
0.000782,2.09878e+23
0.0007905,2.10617e+23
0.000799,2.11363e+23
0.0008075,2.12117e+23
0.000816,2.12879e+23
0.0008245,2.1365e+23
0.000833,2.14428e+23
0.0008415,2.15214e+23
0.00085,2.16009e+23
0.0008585,2.16813e+23
0.000867,2.17625e+23
0.0008755,2.18445e+23
0.000884,2.19274e+23
0.0008925,2.20113e+23
0.000901,2.2096e+23
0.0009095,2.21816e+23
0.000918,2.22681e+23
0.0009265,2.23556e+23
0.000935,2.2444e+23
0.0009435,2.25333e+23
0.000952,2.26236e+23
0.0009605,2.27149e+23
0.000969,2.28071e+23
0.0009775,2.29004e+23
0.000986,2.29947e+23
0.0009945,2.309e+23
0.001003,2.31863e+23
0.0010115,2.32837e+23
0.00102,2.33821e+23
0.0010285,2.34816e+23
0.001037,2.35822e+23
0.0010455,2.36839e+23
0.001054,2.37867e+23
0.0010625,2.38906e+23
0.001071,2.39957e+23
0.0010795,2.41019e+23
0.001088,2.42093e+23
0.0010965,2.43178e+23
0.001105,2.44276e+23
0.0011135,2.45386e+23
0.001122,2.46508e+23
0.0011305,2.47642e+23
0.001139,2.48789e+23
0.0011475,2.49949e+23
0.001156,2.51121e+23
0.0011645,2.52307e+23
0.001173,2.53506e+23
0.0011815,2.54718e+23
0.00119,2.55944e+23
0.0011985,2.57183e+23
0.001207,2.58437e+23
0.0012155,2.59704e+23
0.001224,2.60986e+23
0.0012325,2.62282e+23
0.001241,2.63593e+23
0.0012495,2.64918e+23
0.001258,2.66258e+23
0.0012665,2.67614e+23
0.001275,2.68985e+23
0.0012835,2.70371e+23
0.001292,2.71774e+23
0.0013005,2.73192e+23
0.001309,2.74626e+23
0.0013175,2.76077e+23
0.001326,2.77544e+23
0.0013345,2.79028e+23
0.001343,2.80529e+23
0.0013515,2.82047e+23
0.00136,2.83582e+23
0.0013685,2.85135e+23
0.001377,2.86706e+23
0.0013855,2.88295e+23
0.001394,2.89903e+23
0.0014025,2.91529e+23
0.001411,2.93174e+23
0.0014195,2.94838e+23
0.001428,2.96521e+23
0.0014365,2.98224e+23
0.001445,2.99946e+23
0.0014535,3.01689e+23
0.001462,3.03452e+23
0.0014705,3.05235e+23
0.001479,3.07039e+23
0.0014875,3.08865e+23
0.001496,3.10712e+23
0.0015045,3.1258e+23
0.001513,3.14471e+23
0.0015215,3.16383e+23
0.00153,3.18319e+23
0.0015385,3.20277e+23
0.001547,3.22258e+23
0.0015555,3.24263e+23
0.001564,3.26291e+23
0.0015725,3.28344e+23
0.001581,3.30421e+23
0.0015895,3.32522e+23
0.001598,3.34649e+23
0.0016065,3.36801e+23
0.001615,3.38979e+23
0.0016235,3.41182e+23
0.001632,3.43412e+23
0.0016405,3.45669e+23
0.001649,3.47953e+23
0.0016575,3.50265e+23
0.001666,3.52604e+23
0.0016745,3.54971e+23
0.001683,3.57367e+23
0.0016915,3.59792e+23
0.0017,3.62247e+23
0.0017085,3.64731e+23
0.001717,3.67245e+23
0.0017255,3.6979e+23
0.001734,3.72365e+23
0.0017425,3.74973e+23
0.001751,3.77611e+23
0.0017595,3.80283e+23
0.001768,3.82986e+23
0.0017765,3.85723e+23
0.001785,3.88494e+23
0.0017935,3.91298e+23
0.001802,3.94137e+23
0.0018105,3.97011e+23
0.001819,3.9992e+23
0.0018275,4.02866e+23
0.001836,4.05847e+23
0.0018445,4.08866e+23
0.001853,4.11922e+23
0.0018615,4.15016e+23
0.00187,4.18148e+23
0.0018785,4.21319e+23
0.001887,4.2453e+23
0.0018955,4.27781e+23
0.001904,4.31072e+23
0.0019125,4.34405e+23
0.001921,4.37779e+23
0.0019295,4.41195e+23
0.001938,4.44655e+23
0.0019465,4.48158e+23
0.001955,4.51705e+23
0.0019635,4.55296e+23
0.001972,4.58933e+23
0.0019805,4.62616e+23
0.001989,4.66346e+23
0.0019975,4.70123e+23
0.002006,4.73947e+23
0.0020145,4.7782e+23
0.002023,4.81742e+23
0.0020315,4.85715e+23
0.00204,4.89738e+23
0.0020485,4.93812e+23
0.002057,4.97938e+23
0.0020655,5.02117e+23
0.002074,5.0635e+23
0.0020825,5.10636e+23
0.002091,5.14978e+23
0.0020995,5.19376e+23
0.002108,5.2383e+23
0.0021165,5.28341e+23
0.002125,5.32911e+23
0.0021335,5.3754e+23
0.002142,5.42228e+23
0.0021505,5.46978e+23
0.002159,5.51789e+23
0.0021675,5.56662e+23
0.002176,5.61598e+23
0.0021845,5.66599e+23
0.002193,5.71665e+23
0.0022015,5.76797e+23
0.00221,5.81996e+23
0.0022185,5.87263e+23
0.002227,5.92598e+23
0.0022355,5.98004e+23
0.002244,6.0348e+23
0.0022525,6.09029e+23
0.002261,6.1465e+23
0.0022695,6.20345e+23
0.002278,6.26116e+23
0.0022865,6.31962e+23
0.002295,6.37885e+23
0.0023035,6.43887e+23
0.002312,6.49969e+23
0.0023205,6.5613e+23
0.002329,6.62374e+23
0.0023375,6.687e+23
0.002346,6.7511e+23
0.0023545,6.81606e+23
0.002363,6.88188e+23
0.0023715,6.94858e+23
0.00238,7.01617e+23
0.0023885,7.08466e+23
0.002397,7.15407e+23
0.0024055,7.2244e+23
0.002414,7.29568e+23
0.0024225,7.36792e+23
0.002431,7.44112e+23
0.0024395,7.51531e+23
0.002448,7.5905e+23
0.0024565,7.6667e+23
0.002465,7.74393e+23
0.0024735,7.82219e+23
0.002482,7.90152e+23
0.0024905,7.98192e+23
0.002499,8.0634e+23
0.0025075,8.14599e+23
0.002516,8.2297e+23
0.0025245,8.31455e+23
0.002533,8.40054e+23
0.0025415,8.48771e+23
0.00255,8.57606e+23
0.0025585,8.66561e+23
0.002567,8.75639e+23
0.0025755,8.84841e+23
0.002584,8.94168e+23
0.0025925,9.03622e+23
0.002601,9.13206e+23
0.0026095,9.22921e+23
0.002618,9.32769e+23
0.0026265,9.42752e+23
0.002635,9.52872e+23
0.0026435,9.63131e+23
0.002652,9.73531e+23
0.0026605,9.84074e+23
0.002669,9.94761e+23
0.0026775,1.0056e+24
0.002686,1.01658e+24
0.0026945,1.02772e+24
0.002703,1.03901e+24
0.0027115,1.05045e+24
0.00272,1.06206e+24
0.0027285,1.07382e+24
0.002737,1.08575e+24
0.0027455,1.09784e+24
0.002754,1.1101e+24
0.0027625,1.12253e+24
0.002771,1.13513e+24
0.0027795,1.14791e+24
0.002788,1.16086e+24
0.0027965,1.17399e+24
0.002805,1.18731e+24
0.0028135,1.20081e+24
0.002822,1.2145e+24
0.0028305,1.22838e+24
0.002839,1.24245e+24
0.0028475,1.25672e+24
0.002856,1.27119e+24
0.0028645,1.28586e+24
0.002873,1.30074e+24
0.0028815,1.31582e+24
0.00289,1.33111e+24
0.0028985,1.34662e+24
0.002907,1.36234e+24
0.0029155,1.37828e+24
0.002924,1.39444e+24
0.0029325,1.41083e+24
0.002941,1.42745e+24
0.0029495,1.44431e+24
0.002958,1.46139e+24
0.0029665,1.47872e+24
0.002975,1.49629e+24
0.0029835,1.5141e+24
0.002992,1.53216e+24
0.0030005,1.55048e+24
0.003009,1.56905e+24
0.0030175,1.58789e+24
0.003026,1.60698e+24
0.0030345,1.62634e+24
0.003043,1.64598e+24
0.0030515,1.66588e+24
0.00306,1.68607e+24
0.0030685,1.70654e+24
0.003077,1.72729e+24
0.0030855,1.74833e+24
0.003094,1.76967e+24
0.0031025,1.79131e+24
0.003111,1.81325e+24
