"arc_length","retention"
0,3.14797e+24
8.5e-06,1.66135e+23
1.7e-05,1.66451e+23
2.55e-05,1.66769e+23
3.4e-05,1.67091e+23
4.25e-05,1.67415e+23
5.1e-05,1.67743e+23
5.95e-05,1.68074e+23
6.8e-05,1.68407e+23
7.65e-05,1.68744e+23
8.5e-05,1.69084e+23
9.35e-05,1.69428e+23
0.000102,1.69774e+23
0.0001105,1.70124e+23
0.000119,1.70477e+23
0.0001275,1.70833e+23
0.000136,1.71193e+23
0.0001445,1.71556e+23
0.000153,1.71923e+23
0.0001615,1.72293e+23
0.00017,1.72667e+23
0.0001785,1.73044e+23
0.000187,1.73425e+23
0.0001955,1.73809e+23
0.000204,1.74198e+23
0.0002125,1.74589e+23
0.000221,1.74985e+23
0.0002295,1.75384e+23
0.000238,1.75788e+23
0.0002465,1.76195e+23
0.000255,1.76606e+23
0.0002635,1.77021e+23
0.000272,1.7744e+23
0.0002805,1.77863e+23
0.000289,1.78291e+23
0.0002975,1.78722e+23
0.000306,1.79158e+23
0.0003145,1.79597e+23
0.000323,1.80042e+23
0.0003315,1.8049e+23
0.00034,1.80943e+23
0.0003485,1.814e+23
0.000357,1.81862e+23
0.0003655,1.82328e+23
0.000374,1.82799e+23
0.0003825,1.83275e+23
0.000391,1.83755e+23
0.0003995,1.8424e+23
0.000408,1.8473e+23
0.0004165,1.85224e+23
0.000425,1.85724e+23
0.0004335,1.86229e+23
0.000442,1.86738e+23
0.0004505,1.87253e+23
0.000459,1.87772e+23
0.0004675,1.88297e+23
0.000476,1.88828e+23
0.0004845,1.89363e+23
0.000493,1.89904e+23
0.0005015,1.9045e+23
0.00051,1.91002e+23
0.0005185,1.91559e+23
0.000527,1.92122e+23
0.0005355,1.92691e+23
0.000544,1.93265e+23
0.0005525,1.93846e+23
0.000561,1.94432e+23
0.0005695,1.95024e+23
0.000578,1.95622e+23
0.0005865,1.96226e+23
0.000595,1.96837e+23
0.0006035,1.97453e+23
0.000612,1.98076e+23
0.0006205,1.98705e+23
0.000629,1.99341e+23
0.0006375,1.99984e+23
0.000646,2.00632e+23
0.0006545,2.01288e+23
0.000663,2.0195e+23
0.0006715,2.0262e+23
0.00068,2.03296e+23
0.0006885,2.03979e+23
0.000697,2.04669e+23
0.0007055,2.05367e+23
0.000714,2.06071e+23
0.0007225,2.06783e+23
0.000731,2.07503e+23
0.0007395,2.0823e+23
0.000748,2.08964e+23
0.0007565,2.09706e+23
0.000765,2.10456e+23
0.0007735,2.11214e+23
0.000782,2.1198e+23
0.0007905,2.12754e+23
0.000799,2.13537e+23
0.0008075,2.14327e+23
0.000816,2.15126e+23
0.0008245,2.15933e+23
0.000833,2.16749e+23
0.0008415,2.17573e+23
0.00085,2.18407e+23
0.0008585,2.19249e+23
0.000867,2.201e+23
0.0008755,2.20961e+23
0.000884,2.2183e+23
0.0008925,2.22709e+23
0.000901,2.23597e+23
0.0009095,2.24495e+23
0.000918,2.25403e+23
0.0009265,2.2632e+23
0.000935,2.27247e+23
0.0009435,2.28184e+23
0.000952,2.29132e+23
0.0009605,2.3009e+23
0.000969,2.31058e+23
0.0009775,2.32036e+23
0.000986,2.33026e+23
0.0009945,2.34026e+23
0.001003,2.35037e+23
0.0010115,2.36059e+23
0.00102,2.37092e+23
0.0010285,2.38137e+23
0.001037,2.39193e+23
0.0010455,2.40261e+23
0.001054,2.41341e+23
0.0010625,2.42432e+23
0.001071,2.43536e+23
0.0010795,2.44651e+23
0.001088,2.4578e+23
0.0010965,2.4692e+23
0.001105,2.48074e+23
0.0011135,2.4924e+23
0.001122,2.50419e+23
0.0011305,2.51612e+23
0.001139,2.52817e+23
0.0011475,2.54037e+23
0.001156,2.5527e+23
0.0011645,2.56517e+23
0.001173,2.57778e+23
0.0011815,2.59053e+23
0.00119,2.60342e+23
0.0011985,2.61646e+23
0.001207,2.62965e+23
0.0012155,2.64299e+23
0.001224,2.65648e+23
0.0012325,2.67012e+23
0.001241,2.68392e+23
0.0012495,2.69788e+23
0.001258,2.71199e+23
0.0012665,2.72627e+23
0.001275,2.74071e+23
0.0012835,2.75532e+23
0.001292,2.77009e+23
0.0013005,2.78503e+23
0.001309,2.80015e+23
0.0013175,2.81544e+23
0.001326,2.83091e+23
0.0013345,2.84656e+23
0.001343,2.86238e+23
0.0013515,2.8784e+23
0.00136,2.89459e+23
0.0013685,2.91098e+23
0.001377,2.92756e+23
0.0013855,2.94433e+23
0.001394,2.9613e+23
0.0014025,2.97847e+23
0.001411,2.99583e+23
0.0014195,3.01341e+23
0.001428,3.03119e+23
0.0014365,3.04917e+23
0.001445,3.06738e+23
0.0014535,3.08579e+23
0.001462,3.10443e+23
0.0014705,3.12328e+23
0.001479,3.14236e+23
0.0014875,3.16167e+23
0.001496,3.1812e+23
0.0015045,3.20097e+23
0.001513,3.22098e+23
0.0015215,3.24122e+23
0.00153,3.26171e+23
0.0015385,3.28244e+23
0.001547,3.30342e+23
0.0015555,3.32466e+23
0.001564,3.34614e+23
0.0015725,3.36789e+23
0.001581,3.38991e+23
0.0015895,3.41219e+23
0.001598,3.43474e+23
0.0016065,3.45756e+23
0.001615,3.48066e+23
0.0016235,3.50404e+23
0.001632,3.52771e+23
0.0016405,3.55166e+23
0.001649,3.57591e+23
0.0016575,3.60046e+23
0.001666,3.6253e+23
0.0016745,3.65046e+23
0.001683,3.67592e+23
0.0016915,3.70169e+23
0.0017,3.72779e+23
0.0017085,3.7542e+23
0.001717,3.78095e+23
0.0017255,3.80802e+23
0.001734,3.83543e+23
0.0017425,3.86318e+23
0.001751,3.89128e+23
0.0017595,3.91973e+23
0.001768,3.94853e+23
0.0017765,3.97769e+23
0.001785,4.00722e+23
0.0017935,4.03712e+23
0.001802,4.06739e+23
0.0018105,4.09804e+23
0.001819,4.12909e+23
0.0018275,4.16052e+23
0.001836,4.19235e+23
0.0018445,4.22458e+23
0.001853,4.25722e+23
0.0018615,4.29027e+23
0.00187,4.32375e+23
0.0018785,4.35765e+23
0.001887,4.39198e+23
0.0018955,4.42676e+23
0.001904,4.46197e+23
0.0019125,4.49764e+23
0.001921,4.53376e+23
0.0019295,4.57035e+23
0.001938,4.60741e+23
0.0019465,4.64494e+23
0.001955,4.68296e+23
0.0019635,4.72147e+23
0.001972,4.76048e+23
0.0019805,4.79999e+23
0.001989,4.84002e+23
0.0019975,4.88056e+23
0.002006,4.92164e+23
0.0020145,4.96324e+23
0.002023,5.0054e+23
0.0020315,5.0481e+23
0.00204,5.09136e+23
0.0020485,5.13518e+23
0.002057,5.17958e+23
0.0020655,5.22457e+23
0.002074,5.27015e+23
0.0020825,5.31632e+23
0.002091,5.36311e+23
0.0020995,5.41051e+23
0.002108,5.45855e+23
0.0021165,5.50721e+23
0.002125,5.55653e+23
0.0021335,5.60649e+23
0.002142,5.65713e+23
0.0021505,5.70844e+23
0.002159,5.76043e+23
0.0021675,5.81311e+23
0.002176,5.86651e+23
0.0021845,5.92061e+23
0.002193,5.97545e+23
0.0022015,6.03102e+23
0.00221,6.08733e+23
0.0022185,6.14441e+23
0.002227,6.20226e+23
0.0022355,6.26088e+23
0.002244,6.3203e+23
0.0022525,6.38053e+23
0.002261,6.44157e+23
0.0022695,6.50344e+23
0.002278,6.56615e+23
0.0022865,6.62972e+23
0.002295,6.69415e+23
0.0023035,6.75946e+23
0.002312,6.82567e+23
0.0023205,6.89278e+23
0.002329,6.96081e+23
0.0023375,7.02977e+23
0.002346,7.09969e+23
0.0023545,7.17056e+23
0.002363,7.24241e+23
0.0023715,7.31525e+23
0.00238,7.3891e+23
0.0023885,7.46398e+23
0.002397,7.53988e+23
0.0024055,7.61684e+23
0.002414,7.69487e+23
0.0024225,7.77398e+23
0.002431,7.8542e+23
0.0024395,7.93553e+23
0.002448,8.018e+23
0.0024565,8.10162e+23
0.002465,8.18641e+23
0.0024735,8.27238e+23
0.002482,8.35956e+23
0.0024905,8.44797e+23
0.002499,8.53762e+23
0.0025075,8.62853e+23
0.002516,8.72072e+23
0.0025245,8.81422e+23
0.002533,8.90903e+23
0.0025415,9.00518e+23
0.00255,9.10269e+23
0.0025585,9.20159e+23
0.002567,9.30189e+23
0.0025755,9.40362e+23
0.002584,9.50679e+23
0.0025925,9.61142e+23
0.002601,9.71756e+23
0.0026095,9.8252e+23
0.002618,9.93438e+23
0.0026265,1.00451e+24
0.002635,1.01575e+24
0.0026435,1.02714e+24
0.002652,1.0387e+24
0.0026605,1.05042e+24
0.002669,1.06231e+24
0.0026775,1.07437e+24
0.002686,1.08661e+24
0.0026945,1.09902e+24
0.002703,1.11162e+24
0.0027115,1.12439e+24
0.00272,1.13735e+24
0.0027285,1.15049e+24
0.002737,1.16383e+24
0.0027455,1.17736e+24
0.002754,1.19109e+24
0.0027625,1.20501e+24
0.002771,1.21914e+24
0.0027795,1.23348e+24
0.002788,1.24802e+24
0.0027965,1.26277e+24
0.002805,1.27774e+24
0.0028135,1.29293e+24
0.002822,1.30834e+24
0.0028305,1.32398e+24
0.002839,1.33984e+24
0.0028475,1.35594e+24
0.002856,1.37227e+24
0.0028645,1.38885e+24
0.002873,1.40566e+24
0.0028815,1.42273e+24
0.00289,1.44004e+24
0.0028985,1.45761e+24
0.002907,1.47544e+24
0.0029155,1.49353e+24
0.002924,1.51188e+24
0.0029325,1.53051e+24
0.002941,1.54941e+24
0.0029495,1.5686e+24
0.002958,1.58806e+24
0.0029665,1.60781e+24
0.002975,1.62786e+24
0.0029835,1.6482e+24
0.002992,1.66884e+24
0.0030005,1.68979e+24
0.003009,1.71105e+24
0.0030175,1.73262e+24
0.003026,1.75451e+24
0.0030345,1.77673e+24
0.003043,1.79928e+24
0.0030515,1.82216e+24
0.00306,1.84538e+24
0.0030685,1.86895e+24
0.003077,1.89287e+24
0.0030855,1.91714e+24
0.003094,1.94177e+24
0.0031025,1.96677e+24
0.003111,1.99214e+24
0.0031195,2.01789e+24
0.003128,2.04402e+24
0.0031365,2.07054e+24
0.003145,2.09745e+24
0.0031535,2.12477e+24
0.003162,2.15249e+24
0.0031705,2.18062e+24
0.003179,2.20917e+24
0.0031875,2.23814e+24
0.003196,2.26755e+24
0.0032045,2.29739e+24
0.003213,2.32767e+24
0.0032215,2.35841e+24
0.00323,2.3896e+24
0.0032385,2.42125e+24
